Strategy;id;cmpid;nrOfMisses;nrOfInputs;depth;status;totalTime;nrOfOffsets;cyclomatic;oviedo;chain_size;cases
ConcolicStrategy;98922675_790838_0_288;98922675;0;1;0;FLIPPED_CONDITION;8.00416111946106;1;10;85;13;0
ConcolicStrategy;98928384_289905_1_32771;98928384;0;0;0;NOT_FLIPPED;0.018983125686645508;0;4;32;4;0
ConcolicStrategy;98951880_261390_0_38;98951880;0;3;0;NOT_FLIPPED;0.06725502014160156;1;22;149;4;0
ConcolicStrategy;98946039_60229_0_32;98946039;0;1;0;FLIPPED_CONDITION;0.31957530975341797;1;10;85;2;0
ConcolicStrategy;98899674_131172_0_32;98899674;0;0;0;NOT_FLIPPED;0.018830060958862305;0;54;420;4;0
ConcolicStrategy;296738920_131172_1_288;296738920;0;0;0;NOT_FLIPPED;0.0198061466217041;1;-;-;-;-
ConcolicStrategy;98912379_60229_0_40;98912379;8;9;0;NOT_FLIPPED;0.23431062698364258;1;10;85;2;0
ConcolicStrategy;98929737_261390_0_288;98929737;75;76;0;NOT_FLIPPED;8.01510238647461;1;22;149;4;0
ConcolicStrategy;296745652_74179_0_40;296745652;107;107;0;NOT_FLIPPED;8.01940131187439;1;-;-;-;-
ConcolicStrategy;890278240_123985_0_288;890278240;64;78;0;NOT_FLIPPED;8.028015851974487;3;-;-;-;-
ConcolicStrategy;296858413_131172_0_38;296858413;0;1;0;FLIPPED_CONDITION;0.03526782989501953;1;54;420;2;0
ConcolicStrategy;98954355_131172_0_38;98954355;0;1;0;FLIPPED_CONDITION;0.036142826080322266;1;54;420;2;0
ConcolicStrategy;296771689_211100_1_40;296771689;1;2;0;FLIPPED_CONDITION;8.01956844329834;1;22;149;5;0
ConcolicStrategy;296771689_74179_1_40;296771689;7;12;0;FLIPPED_CONDITION;8.029360294342041;1;22;149;5;0
ConcolicStrategy;98950857_123985_0_294;98950857;0;1;0;FLIPPED_CONDITION;0.06757640838623047;1;22;149;3;0
ConcolicStrategy;98898321_131172_1_32;98898321;0;1;0;FLIPPED_CONDITION;0.018326997756958008;1;54;420;3;0
ConcolicStrategy;98909640_153580_0_32;98909640;0;0;0;NOT_FLIPPED;0.0232999324798584;0;4;32;4;0
ConcolicStrategy;296742187_193050_0_40;296742187;19;36;0;NOT_FLIPPED;8.010437488555908;1;-;-;-;-
ConcolicStrategy;98913336_131172_1_40;98913336;7;9;0;NOT_FLIPPED;0.12147045135498047;1;54;420;8;0
ConcolicStrategy;98950857_261390_1_294;98950857;59;78;0;NOT_FLIPPED;8.025644540786743;2;22;149;3;0
ConcolicStrategy;98912808_145288_1_288;98912808;4;6;0;FLIPPED_CONDITION;8.011775016784668;1;10;85;12;0
ConcolicStrategy;98960031_131172_0_38;98960031;0;1;0;FLIPPED_CONDITION;0.03615927696228027;1;54;420;2;0
ConcolicStrategy;98946039_840868_1_32;98946039;0;1;0;FLIPPED_CONDITION;0.06725406646728516;1;10;85;2;0
ConcolicStrategy;98899872_765407_0_32771;98899872;0;0;0;NOT_FLIPPED;0.02190852165222168;0;6;61;4;0
ConcolicStrategy;98909640_585264_0_32771;98909640;0;0;0;NOT_FLIPPED;0.018312692642211914;0;4;32;4;0
ConcolicStrategy;98921784_145288_1_40;98921784;4;6;0;FLIPPED_CONDITION;8.025282621383667;1;10;85;1;0
ConcolicStrategy;98945874_131172_1_38;98945874;0;1;0;FLIPPED_CONDITION;0.27119922637939453;1;54;420;2;0
ConcolicStrategy;98928384_51651_1_32771;98928384;0;0;0;NOT_FLIPPED;0.028561830520629883;0;4;32;4;0
ConcolicStrategy;296777431_123985_0_40;296777431;26;28;0;FLIPPED_CONDITION;3.3447890281677246;1;-;-;-;-
ConcolicStrategy;296740999_74179_0_288;296740999;2;2;0;NOT_FLIPPED;0.06793785095214844;1;-;-;-;-
ConcolicStrategy;296740999_74179_1_288;296740999;6;6;0;NOT_FLIPPED;0.1184990406036377;1;-;-;-;-
ConcolicStrategy;98922675_60229_1_288;98922675;12;15;0;NOT_FLIPPED;0.675818681716919;1;10;85;13;0
ConcolicStrategy;98899674_131172_0_32771;98899674;0;0;0;NOT_FLIPPED;0.0215456485748291;0;54;420;4;0
ConcolicStrategy;3422574507_882976_0_36;3422574507;2;11;0;NOT_FLIPPED;0.22121238708496094;2;5;55;4;0
ConcolicStrategy;98937426_169184_1_40;98937426;0;3;0;NOT_FLIPPED;0.06865382194519043;1;31;339;6;0
ConcolicStrategy;98928384_289905_0_32771;98928384;0;0;0;NOT_FLIPPED;0.018790721893310547;0;4;32;4;0
ConcolicStrategy;98928384_438460_1_32;98928384;0;0;0;NOT_FLIPPED;0.010555744171142578;0;4;32;4;0
ConcolicStrategy;296749909_131172_1_294;296749909;0;0;0;NOT_FLIPPED;0.019351720809936523;1;-;-;-;-
ConcolicStrategy;98909640_832806_1_32771;98909640;0;0;0;NOT_FLIPPED;0.010596513748168945;0;4;32;4;0
ConcolicStrategy;296745652_261390_0_40;296745652;11;12;0;FLIPPED_CONDITION;8.036642789840698;1;-;-;-;-
ConcolicStrategy;98927229_961657_0_32;98927229;0;1;0;FLIPPED_CONDITION;0.26775121688842773;1;4;32;3;0
ConcolicStrategy;98946039_193050_1_32;98946039;0;1;0;FLIPPED_CONDITION;0.06812167167663574;1;10;85;2;0
ConcolicStrategy;98946039_790838_1_32;98946039;0;1;0;FLIPPED_CONDITION;0.1203005313873291;1;10;85;2;0
ConcolicStrategy;296745652_74179_1_40;296745652;88;105;0;NOT_FLIPPED;8.020809888839722;1;-;-;-;-
ConcolicStrategy;98922675_840868_0_288;98922675;0;1;0;FLIPPED_CONDITION;8.003844499588013;1;10;85;13;0
ConcolicStrategy;98948910_131172_0_38;98948910;0;2;0;NOT_FLIPPED;0.03518557548522949;1;54;420;2;0
ConcolicStrategy;296742187_840868_0_40;296742187;0;1;0;FLIPPED_CONDITION;8.006413459777832;1;-;-;-;-
ConcolicStrategy;296745652_211100_1_40;296745652;86;103;0;NOT_FLIPPED;8.02051043510437;1;-;-;-;-
ConcolicStrategy;296694469_131172_1_32;296694469;0;0;0;NOT_FLIPPED;0.010483264923095703;0;54;420;3;0
ConcolicStrategy;98922675_60229_0_288;98922675;0;1;0;FLIPPED_CONDITION;0.168928861618042;1;10;85;13;0
ConcolicStrategy;98925018_131172_1_40;98925018;0;0;0;NOT_FLIPPED;0.012048482894897461;1;54;420;4;0
ConcolicStrategy;3422574507_431083_0_36;3422574507;12;12;0;NOT_FLIPPED;0.3541536331176758;2;5;55;4;0
ConcolicStrategy;98913897_261390_0_288;98913897;68;73;0;NOT_FLIPPED;8.022026062011719;1;22;149;7;0
ConcolicStrategy;98927229_423214_1_32;98927229;0;1;0;FLIPPED_CONDITION;0.06826376914978027;1;4;32;3;0
ConcolicStrategy;98927229_950786_0_32;98927229;0;1;0;FLIPPED_CONDITION;0.03606295585632324;1;4;32;3;0
ConcolicStrategy;98928384_585264_0_32;98928384;0;0;0;NOT_FLIPPED;0.018938779830932617;0;4;32;4;0
ConcolicStrategy;98909640_944619_0_32771;98909640;0;0;0;NOT_FLIPPED;0.019275188446044922;0;4;32;4;0
ConcolicStrategy;98927229_144448_1_32;98927229;0;1;0;FLIPPED_CONDITION;0.11939525604248047;1;4;32;3;0
ConcolicStrategy;296745652_123985_0_40;296745652;26;29;0;FLIPPED_CONDITION;8.01094937324524;1;-;-;-;-
ConcolicStrategy;98902908_131172_0_32771;98902908;0;0;0;NOT_FLIPPED;0.02247929573059082;0;54;420;3;0
ConcolicStrategy;98909640_832806_1_32;98909640;0;0;0;NOT_FLIPPED;0.014462471008300781;0;4;32;4;0
ConcolicStrategy;98924853_74179_0_38;98924853;0;3;0;FLIPPED_CONDITION;8.010456562042236;1;22;149;2;0
ConcolicStrategy;98927229_832806_0_32;98927229;0;1;0;FLIPPED_CONDITION;0.27400994300842285;1;4;32;3;0
ConcolicStrategy;296755948_261390_1_40;296755948;71;76;0;NOT_FLIPPED;8.013015031814575;1;22;149;13;0
ConcolicStrategy;98909640_832806_0_32;98909640;0;0;0;NOT_FLIPPED;0.019901275634765625;0;4;32;4;0
ConcolicStrategy;296745652_123985_1_40;296745652;44;53;0;NOT_FLIPPED;3.405829429626465;1;-;-;-;-
ConcolicStrategy;296742187_11991_1_40;296742187;87;88;0;NOT_FLIPPED;8.025533676147461;1;-;-;-;-
ConcolicStrategy;296742187_840868_1_40;296742187;86;103;0;NOT_FLIPPED;8.02254581451416;1;-;-;-;-
ConcolicStrategy;296740999_261390_0_288;296740999;2;2;0;NOT_FLIPPED;0.06729531288146973;1;-;-;-;-
ConcolicStrategy;98927229_93985_0_32;98927229;0;1;0;FLIPPED_CONDITION;0.019469738006591797;1;4;32;3;0
ConcolicStrategy;98928384_423214_1_32;98928384;0;0;0;NOT_FLIPPED;0.014815807342529297;0;4;32;4;0
ConcolicStrategy;98909640_289905_0_32;98909640;0;0;0;NOT_FLIPPED;0.010894060134887695;0;4;32;4;0
ConcolicStrategy;296738722_765407_0_36;296738722;0;0;0;NOT_FLIPPED;0.02555060386657715;1;6;61;4;0
ConcolicStrategy;98928384_93985_1_32;98928384;0;0;0;NOT_FLIPPED;0.011036872863769531;0;4;32;4;0
ConcolicStrategy;98928384_1000659_1_32771;98928384;0;0;0;NOT_FLIPPED;0.009760618209838867;0;4;32;4;0
ConcolicStrategy;296738722_765407_1_36;296738722;0;0;0;NOT_FLIPPED;0.019193172454833984;1;6;61;4;0
ConcolicStrategy;98927229_628478_1_32;98927229;0;1;0;FLIPPED_CONDITION;0.04488039016723633;1;4;32;3;0
ConcolicStrategy;98929737_123985_1_288;98929737;11;12;0;FLIPPED_CONDITION;8.019781827926636;1;22;149;4;0
ConcolicStrategy;98928384_357687_0_32;98928384;0;0;0;NOT_FLIPPED;0.012217283248901367;0;4;32;4;0
ConcolicStrategy;98909640_423214_0_32;98909640;0;0;0;NOT_FLIPPED;0.022089481353759766;0;4;32;4;0
ConcolicStrategy;98928384_944619_0_32;98928384;0;0;0;NOT_FLIPPED;0.015421390533447266;0;4;32;4;0
ConcolicStrategy;890258638_950909_0_288;890258638;0;0;0;NOT_FLIPPED;0.03513479232788086;1;31;339;3;0
ConcolicStrategy;296837623_131172_0_38;296837623;0;1;0;FLIPPED_CONDITION;0.1260526180267334;1;54;420;2;0
ConcolicStrategy;890406544_151922_0_288;890406544;1;2;0;FLIPPED_CONDITION;0.1685638427734375;2;31;339;3;0
ConcolicStrategy;98924853_123985_1_38;98924853;1;2;0;NOT_FLIPPED;0.06692051887512207;1;22;149;2;0
ConcolicStrategy;98932905_169184_1_294;98932905;0;1;0;FLIPPED_CONDITION;8.030420541763306;2;31;339;6;0
ConcolicStrategy;98924853_261390_0_38;98924853;74;75;0;NOT_FLIPPED;8.013636589050293;1;22;149;2;0
ConcolicStrategy;98946039_145288_0_32;98946039;0;1;0;FLIPPED_CONDITION;0.21979999542236328;1;10;85;2;0
ConcolicStrategy;98928384_20309_1_32771;98928384;0;0;0;NOT_FLIPPED;0.019656658172607422;0;4;32;4;0
ConcolicStrategy;98909640_144448_0_32771;98909640;0;0;0;NOT_FLIPPED;0.011514663696289062;0;4;32;4;0
ConcolicStrategy;98909640_20309_0_32;98909640;0;0;0;NOT_FLIPPED;0.018619775772094727;0;4;32;4;0
ConcolicStrategy;296777431_261390_0_40;296777431;11;12;0;FLIPPED_CONDITION;8.01350450515747;1;-;-;-;-
ConcolicStrategy;98928384_20147_1_32771;98928384;0;0;0;NOT_FLIPPED;0.011120319366455078;0;4;32;4;0
ConcolicStrategy;98928384_144448_0_32;98928384;0;0;0;NOT_FLIPPED;0.018709659576416016;0;4;32;4;0
ConcolicStrategy;98922675_145288_1_288;98922675;8;11;0;FLIPPED_CONDITION;8.009842157363892;1;10;85;13;0
ConcolicStrategy;98929737_74179_1_288;98929737;99;99;0;NOT_FLIPPED;8.01644492149353;1;22;149;4;0
ConcolicStrategy;890278240_74179_0_288;890278240;97;107;0;NOT_FLIPPED;8.025588989257812;3;-;-;-;-
ConcolicStrategy;98909640_20147_1_32;98909640;0;0;0;NOT_FLIPPED;0.011075973510742188;0;4;32;4;0
ConcolicStrategy;98928384_153098_0_32;98928384;0;0;0;NOT_FLIPPED;0.020914077758789062;0;4;32;4;0
ConcolicStrategy;890406544_169184_1_288;890406544;3;4;0;FLIPPED_CONDITION;0.2687265872955322;2;31;339;3;0
ConcolicStrategy;98914623_211100_0_288;98914623;86;103;0;NOT_FLIPPED;8.034075498580933;1;22;149;7;0
ConcolicStrategy;296846731_131172_1_38;296846731;0;1;0;FLIPPED_CONDITION;0.03644847869873047;1;54;420;2;0
ConcolicStrategy;98929737_211100_1_288;98929737;99;99;0;NOT_FLIPPED;8.015714168548584;1;22;149;4;0
ConcolicStrategy;296855641_74179_1_38;296855641;0;1;0;FLIPPED_CONDITION;0.0678548812866211;1;22;149;4;0
ConcolicStrategy;98897100_131172_0_32770;98897100;0;0;0;NOT_FLIPPED;0.11768221855163574;3;54;420;3;0
ConcolicStrategy;98899113_131172_0_32771;98899113;0;0;0;NOT_FLIPPED;0.0441741943359375;0;54;420;4;0
ConcolicStrategy;98912379_145288_0_40;98912379;6;8;0;NOT_FLIPPED;0.22648406028747559;1;10;85;2;0
ConcolicStrategy;98909640_153098_0_32771;98909640;0;0;0;NOT_FLIPPED;0.010086774826049805;0;4;32;4;0
ConcolicStrategy;98928384_950786_1_32771;98928384;0;0;0;NOT_FLIPPED;0.010378599166870117;0;4;32;4;0
ConcolicStrategy;98928384_20309_0_32;98928384;0;0;0;NOT_FLIPPED;0.02036452293395996;0;4;32;4;0
ConcolicStrategy;98909640_438460_1_32771;98909640;0;0;0;NOT_FLIPPED;0.010196685791015625;0;4;32;4;0
ConcolicStrategy;98934060_169184_1_38;98934060;0;1;0;FLIPPED_CONDITION;0.22167253494262695;2;31;339;1;0
ConcolicStrategy;98928384_168856_1_32;98928384;0;0;0;NOT_FLIPPED;0.019706249237060547;0;4;32;4;0
ConcolicStrategy;98928384_20309_0_32771;98928384;0;0;0;NOT_FLIPPED;0.009756088256835938;0;4;32;4;0
ConcolicStrategy;296745652_261390_1_40;296745652;21;24;0;FLIPPED_CONDITION;8.012982606887817;1;-;-;-;-
ConcolicStrategy;296726248_131172_0_288;296726248;0;0;0;NOT_FLIPPED;0.012012958526611328;1;54;420;2;0
ConcolicStrategy;98921784_919657_1_40;98921784;71;76;0;NOT_FLIPPED;8.015710830688477;1;10;85;1;0
ConcolicStrategy;98928384_20309_1_32;98928384;0;0;0;NOT_FLIPPED;0.01929330825805664;0;4;32;4;0
ConcolicStrategy;98909640_628478_0_32;98909640;0;0;0;NOT_FLIPPED;0.016999483108520508;0;4;32;4;0
ConcolicStrategy;98927229_51651_0_32;98927229;0;1;0;FLIPPED_CONDITION;0.03561067581176758;1;4;32;3;0
ConcolicStrategy;98918616_131172_0_32;98918616;0;1;0;FLIPPED_CONDITION;0.06914710998535156;1;54;420;2;0
ConcolicStrategy;98914623_123985_1_288;98914623;26;28;0;FLIPPED_CONDITION;3.8041954040527344;1;22;149;7;0
ConcolicStrategy;98928384_153580_0_32771;98928384;0;0;0;NOT_FLIPPED;0.023819923400878906;0;4;32;4;0
ConcolicStrategy;98928384_801711_0_32;98928384;0;0;0;NOT_FLIPPED;0.018797874450683594;0;4;32;4;0
ConcolicStrategy;98952804_131172_1_38;98952804;0;1;0;FLIPPED_CONDITION;0.03653526306152344;1;54;420;2;0
ConcolicStrategy;296694469_131172_0_32771;296694469;0;0;0;NOT_FLIPPED;0.013507366180419922;0;54;420;3;0
ConcolicStrategy;98928384_438460_0_32771;98928384;0;0;0;NOT_FLIPPED;0.018049955368041992;0;4;32;4;0
ConcolicStrategy;890278240_123985_1_288;890278240;26;27;0;FLIPPED_CONDITION;5.482845783233643;2;-;-;-;-
ConcolicStrategy;98909640_20147_0_32;98909640;0;0;0;NOT_FLIPPED;0.04330134391784668;0;4;32;4;0
ConcolicStrategy;296694469_131172_1_32771;296694469;0;0;0;NOT_FLIPPED;0.01148843765258789;0;54;420;3;0
ConcolicStrategy;98929737_261390_1_288;98929737;78;78;0;NOT_FLIPPED;8.01448392868042;1;22;149;4;0
ConcolicStrategy;98909640_950786_0_32771;98909640;0;0;0;NOT_FLIPPED;0.018103837966918945;0;4;32;4;0
ConcolicStrategy;98922675_919657_0_288;98922675;0;1;0;FLIPPED_CONDITION;8.003835439682007;2;10;85;13;0
ConcolicStrategy;98928384_950786_1_32;98928384;0;0;0;NOT_FLIPPED;0.023267745971679688;0;4;32;4;0
ConcolicStrategy;98928384_93985_0_32;98928384;0;0;0;NOT_FLIPPED;0.019868135452270508;0;4;32;4;0
ConcolicStrategy;296755948_211100_0_40;296755948;9;10;0;FLIPPED_CONDITION;8.01858639717102;1;22;149;13;0
ConcolicStrategy;98927229_423214_0_32;98927229;0;1;0;FLIPPED_CONDITION;0.06799983978271484;1;4;32;3;0
ConcolicStrategy;98928384_51651_0_32;98928384;0;0;0;NOT_FLIPPED;0.012493371963500977;0;4;32;4;0
ConcolicStrategy;98909640_51651_1_32;98909640;0;0;0;NOT_FLIPPED;0.019816875457763672;0;4;32;4;0
ConcolicStrategy;98898453_131172_0_32770;98898453;0;0;0;NOT_FLIPPED;0.12221789360046387;3;54;420;3;0
ConcolicStrategy;98950857_123985_1_294;98950857;0;7;0;FLIPPED_CONDITION;8.00736951828003;1;22;149;3;0
ConcolicStrategy;3422578731_277544_0_288;3422578731;9;12;0;NOT_FLIPPED;0.4236409664154053;2;2;12;6;0
ConcolicStrategy;98916702_131172_0_32;98916702;0;2;0;NOT_FLIPPED;0.03531765937805176;1;54;420;2;0
ConcolicStrategy;98909640_815284_0_32771;98909640;0;0;0;NOT_FLIPPED;0.02081465721130371;0;4;32;4;0
ConcolicStrategy;98928384_628478_0_32771;98928384;0;0;0;NOT_FLIPPED;0.011098861694335938;0;4;32;4;0
ConcolicStrategy;98927229_801711_1_32;98927229;0;1;0;FLIPPED_CONDITION;0.03617405891418457;1;4;32;3;0
ConcolicStrategy;98921784_11991_0_40;98921784;0;1;0;FLIPPED_CONDITION;0.11816859245300293;1;10;85;1;0
ConcolicStrategy;2191539794_151922_1_38;2191539794;0;5;0;FLIPPED_CONDITION;0.32441163063049316;2;-;-;-;-
ConcolicStrategy;98927229_289905_0_32;98927229;0;1;0;FLIPPED_CONDITION;0.06808042526245117;1;4;32;3;0
ConcolicStrategy;98909640_20309_0_32771;98909640;0;0;0;NOT_FLIPPED;0.014013051986694336;0;4;32;4;0
ConcolicStrategy;296771689_261390_0_40;296771689;13;14;0;FLIPPED_CONDITION;8.01181435585022;1;22;149;5;0
ConcolicStrategy;98912379_919657_0_40;98912379;1;2;0;FLIPPED_CONDITION;0.3188614845275879;1;10;85;2;0
ConcolicStrategy;296755948_74179_1_40;296755948;115;115;0;NOT_FLIPPED;8.021973371505737;1;22;149;13;0
ConcolicStrategy;98918649_123985_1_40;98918649;44;53;0;NOT_FLIPPED;3.283568859100342;1;22;149;9;0
ConcolicStrategy;98909640_51651_1_32771;98909640;0;0;0;NOT_FLIPPED;0.013370990753173828;0;4;32;4;0
ConcolicStrategy;98927229_944619_1_32;98927229;0;1;0;FLIPPED_CONDITION;0.17247366905212402;1;4;32;3;0
ConcolicStrategy;296802181_169184_0_40;296802181;0;1;0;FLIPPED_CONDITION;0.21735787391662598;2;31;339;3;0
ConcolicStrategy;98923665_123985_1_40;98923665;45;53;0;NOT_FLIPPED;3.495018243789673;1;22;149;2;0
ConcolicStrategy;98945874_131172_0_38;98945874;0;2;0;NOT_FLIPPED;0.03508114814758301;1;54;420;2;0
ConcolicStrategy;296855641_211100_0_38;296855641;0;1;0;FLIPPED_CONDITION;0.06763815879821777;1;22;149;4;0
ConcolicStrategy;890406544_151922_1_288;890406544;2;3;0;FLIPPED_CONDITION;0.13186097145080566;2;31;339;3;0
ConcolicStrategy;3422577576_431083_0_288;3422577576;33;37;0;NOT_FLIPPED;1.8766274452209473;4;5;55;4;0
ConcolicStrategy;98946039_193050_0_32;98946039;0;5;0;FLIPPED_CONDITION;0.9924089908599854;1;10;85;2;0
ConcolicStrategy;98913897_211100_1_288;98913897;13;102;0;NOT_FLIPPED;8.037197828292847;1;22;149;7;0
ConcolicStrategy;2670775915_151922_0_32;2670775915;0;0;0;NOT_FLIPPED;0.019823551177978516;0;-;-;-;-
ConcolicStrategy;296742187_970235_0_40;296742187;28;29;0;FLIPPED_CONDITION;8.008334875106812;1;-;-;-;-
ConcolicStrategy;98909640_289905_0_32771;98909640;0;0;0;NOT_FLIPPED;0.009877681732177734;0;4;32;4;0
ConcolicStrategy;98913897_74179_1_288;98913897;12;103;0;NOT_FLIPPED;8.03478741645813;1;22;149;7;0
ConcolicStrategy;98950857_74179_0_294;98950857;0;1;0;FLIPPED_CONDITION;0.08014106750488281;1;22;149;3;0
ConcolicStrategy;296846731_131172_0_38;296846731;0;1;0;FLIPPED_CONDITION;0.03571152687072754;1;54;420;2;0
ConcolicStrategy;98946039_970235_0_32;98946039;0;2;0;FLIPPED_CONDITION;8.004433155059814;1;10;85;2;0
ConcolicStrategy;296762482_131172_0_33;296762482;0;0;0;NOT_FLIPPED;0.042122840881347656;1;-;-;-;-
ConcolicStrategy;98921784_11991_1_40;98921784;0;2;0;FLIPPED_CONDITION;8.017690181732178;1;10;85;1;0
ConcolicStrategy;2670775915_151922_0_32771;2670775915;0;0;0;NOT_FLIPPED;0.019417285919189453;0;-;-;-;-
ConcolicStrategy;98913897_123985_0_288;98913897;0;1;0;FLIPPED_CONDITION;3.1887288093566895;1;22;149;7;0
ConcolicStrategy;98928384_20147_0_32771;98928384;0;0;0;NOT_FLIPPED;0.013704538345336914;0;4;32;4;0
ConcolicStrategy;296771689_211100_0_40;296771689;5;6;0;FLIPPED_CONDITION;8.02754521369934;1;22;149;5;0
ConcolicStrategy;98922675_11991_1_288;98922675;8;11;0;FLIPPED_CONDITION;8.030890226364136;1;10;85;13;0
ConcolicStrategy;3422574507_415353_0_36;3422574507;22;22;0;NOT_FLIPPED;0.5800843238830566;2;5;55;4;0
ConcolicStrategy;98909640_944619_1_32771;98909640;0;0;0;NOT_FLIPPED;0.011173248291015625;0;4;32;4;0
ConcolicStrategy;98899047_131172_1_32;98899047;0;0;0;NOT_FLIPPED;0.019439220428466797;0;54;420;4;0
ConcolicStrategy;98927229_815284_0_32;98927229;0;1;0;FLIPPED_CONDITION;0.3266177177429199;1;4;32;3;0
ConcolicStrategy;98920398_123985_1_288;98920398;0;3;0;NOT_FLIPPED;0.12357282638549805;1;22;149;6;0
ConcolicStrategy;296740999_261390_1_288;296740999;8;9;0;NOT_FLIPPED;0.3730313777923584;1;-;-;-;-
ConcolicStrategy;2191539794_151922_0_38;2191539794;0;1;0;FLIPPED_CONDITION;0.28799939155578613;2;-;-;-;-
ConcolicStrategy;98927229_305635_1_32;98927229;0;1;0;FLIPPED_CONDITION;0.26876091957092285;1;4;32;3;0
ConcolicStrategy;296747038_169184_1_40;296747038;0;0;0;NOT_FLIPPED;0.010600090026855469;1;-;-;-;-
ConcolicStrategy;98921784_193050_0_40;98921784;0;1;0;FLIPPED_CONDITION;0.16832971572875977;1;10;85;1;0
ConcolicStrategy;98927229_20309_1_32;98927229;0;1;0;FLIPPED_CONDITION;0.036226511001586914;1;4;32;3;0
ConcolicStrategy;98909640_961657_0_32;98909640;0;0;0;NOT_FLIPPED;0.012425661087036133;0;4;32;4;0
ConcolicStrategy;296855641_74179_0_38;296855641;0;3;0;NOT_FLIPPED;0.06763076782226562;1;22;149;4;0
ConcolicStrategy;98912808_919657_0_288;98912808;13;15;0;FLIPPED_CONDITION;8.015935897827148;1;10;85;12;0
ConcolicStrategy;98928384_35617_0_32;98928384;0;0;0;NOT_FLIPPED;0.011238336563110352;0;4;32;4;0
ConcolicStrategy;296863066_131172_1_38;296863066;0;2;0;FLIPPED_CONDITION;0.26808667182922363;1;54;420;2;0
ConcolicStrategy;98912907_950909_0_288;98912907;0;0;0;NOT_FLIPPED;0.01943039894104004;1;6;61;1;0
ConcolicStrategy;98907957_131172_0_32;98907957;0;1;0;FLIPPED_CONDITION;0.128326416015625;1;54;420;4;0
ConcolicStrategy;98946039_919657_1_32;98946039;0;1;0;FLIPPED_CONDITION;0.0711812973022461;1;10;85;2;0
ConcolicStrategy;296747038_169184_0_40;296747038;0;0;0;NOT_FLIPPED;0.019845008850097656;1;-;-;-;-
ConcolicStrategy;98912907_765407_0_288;98912907;0;0;0;NOT_FLIPPED;0.019464731216430664;1;6;61;1;0
ConcolicStrategy;98927229_961657_1_32;98927229;0;1;0;FLIPPED_CONDITION;0.1185002326965332;1;4;32;3;0
ConcolicStrategy;98928384_832806_0_32;98928384;0;0;0;NOT_FLIPPED;0.019575119018554688;0;4;32;4;0
ConcolicStrategy;98913897_211100_0_288;98913897;85;102;0;NOT_FLIPPED;8.028971910476685;1;22;149;7;0
ConcolicStrategy;98924853_211100_1_38;98924853;1;2;0;NOT_FLIPPED;0.01840972900390625;1;22;149;2;0
ConcolicStrategy;98912808_145288_0_288;98912808;89;89;0;NOT_FLIPPED;8.01475191116333;1;10;85;12;0
ConcolicStrategy;98912808_193050_1_288;98912808;76;77;0;NOT_FLIPPED;8.041712522506714;1;10;85;12;0
ConcolicStrategy;98909640_801711_0_32;98909640;0;0;0;NOT_FLIPPED;0.018051624298095703;0;4;32;4;0
ConcolicStrategy;3422574507_919058_0_36;3422574507;15;15;0;NOT_FLIPPED;0.2710752487182617;2;5;55;4;0
ConcolicStrategy;98927229_35527_1_32;98927229;0;1;0;FLIPPED_CONDITION;0.11862015724182129;1;4;32;3;0
ConcolicStrategy;98928384_144448_0_32771;98928384;0;0;0;NOT_FLIPPED;0.021539926528930664;0;4;32;4;0
ConcolicStrategy;98928384_305635_0_32771;98928384;0;0;0;NOT_FLIPPED;0.011325597763061523;0;4;32;4;0
ConcolicStrategy;98928384_815284_0_32;98928384;0;0;0;NOT_FLIPPED;0.010658979415893555;0;4;32;4;0
ConcolicStrategy;296755948_261390_0_40;296755948;0;1;0;FLIPPED_CONDITION;8.007140874862671;1;22;149;13;0
ConcolicStrategy;296777431_74179_0_40;296777431;0;1;0;FLIPPED_CONDITION;8.009790182113647;1;-;-;-;-
ConcolicStrategy;98899113_131172_0_32;98899113;0;0;0;NOT_FLIPPED;0.026659011840820312;0;54;420;4;0
ConcolicStrategy;98952804_131172_0_38;98952804;0;1;0;FLIPPED_CONDITION;0.03882932662963867;1;54;420;2;0
ConcolicStrategy;98920398_74179_1_288;98920398;0;1;0;FLIPPED_CONDITION;0.06668639183044434;1;22;149;6;0
ConcolicStrategy;98909640_950786_0_32;98909640;0;0;0;NOT_FLIPPED;0.021276235580444336;0;4;32;4;0
ConcolicStrategy;98948910_131172_1_38;98948910;0;1;0;FLIPPED_CONDITION;0.03823089599609375;1;54;420;2;0
ConcolicStrategy;98928384_528362_1_32771;98928384;0;0;0;NOT_FLIPPED;0.009849309921264648;0;4;32;4;0
ConcolicStrategy;98909640_357687_0_32771;98909640;0;0;0;NOT_FLIPPED;0.013906002044677734;0;4;32;4;0
ConcolicStrategy;98909640_944619_1_32;98909640;0;0;0;NOT_FLIPPED;0.010190963745117188;0;4;32;4;0
ConcolicStrategy;98909640_168856_0_32;98909640;0;0;0;NOT_FLIPPED;0.013431549072265625;0;4;32;4;0
ConcolicStrategy;98928384_93985_0_32771;98928384;0;0;0;NOT_FLIPPED;0.018775463104248047;0;4;32;4;0
ConcolicStrategy;98909640_305635_0_32;98909640;0;0;0;NOT_FLIPPED;0.011618852615356445;0;4;32;4;0
ConcolicStrategy;98929737_74179_0_288;98929737;70;84;0;FLIPPED_CONDITION;8.01749324798584;1;22;149;4;0
