Strategy;id;cmpid;nrOfMisses;nrOfInputs;depth;status;totalTime;nrOfOffsets;cyclomatic;oviedo;chain_size;cases
GradientDescentStrategy;1903864725_123636_0_32;1903864725;0;3;149;FLIPPED_CONDITION;0.00022482872009277344;1;7;45;3;0
GradientDescentStrategy;1903821528_520974_0_32771;1903821528;0;0;138;NOT_FLIPPED;2.3126602172851562e-05;0;37;512;26;0
GradientDescentStrategy;4249747288_582185_0_40;4249747288;0;1;151;FLIPPED_CONDITION;0.00022530555725097656;2;246;2690;27;0
GradientDescentStrategy;1416604209_582185_1_38;1416604209;0;3;218;FLIPPED_CONDITION;0.0002384185791015625;1;-;-;-;-
GradientDescentStrategy;3229184935_539393_1_32;3229184935;0;0;186;NOT_FLIPPED;1.7642974853515625e-05;0;3;36;9;0
GradientDescentStrategy;1903851228_539393_0_32;1903851228;0;0;58;NOT_FLIPPED;2.384185791015625e-05;0;12;153;19;0
GradientDescentStrategy;1903857795_726465_0_34;1903857795;0;1;127;FLIPPED_CONDITION;0.00011348724365234375;2;6;78;14;0
GradientDescentStrategy;3229184935_98302_1_32771;3229184935;0;0;136;NOT_FLIPPED;1.5735626220703125e-05;0;3;36;9;0
GradientDescentStrategy;3229184935_365515_0_32771;3229184935;0;0;1;NOT_FLIPPED;1.6450881958007812e-05;0;3;36;9;0
GradientDescentStrategy;1903834101_520974_0_288;1903834101;0;15;138;FLIPPED_CONDITION;0.0017523765563964844;2;37;512;21;0
GradientDescentStrategy;1903831527_582185_0_32;1903831527;0;0;134;NOT_FLIPPED;2.384185791015625e-05;0;246;2690;32;0
GradientDescentStrategy;1903825323_1037775_1_32771;1903825323;0;0;152;NOT_FLIPPED;2.6464462280273438e-05;0;37;512;39;0
GradientDescentStrategy;3229184935_96188_1_32;3229184935;0;0;136;NOT_FLIPPED;2.5272369384765625e-05;0;3;36;9;0
GradientDescentStrategy;1903829184_582185_0_32771;1903829184;0;0;129;NOT_FLIPPED;2.2172927856445312e-05;0;246;2690;18;0
GradientDescentStrategy;1903829217_582185_0_32771;1903829217;0;0;131;NOT_FLIPPED;2.5033950805664062e-05;0;246;2690;18;0
GradientDescentStrategy;1416601239_726465_0_36;1416601239;0;1;157;FLIPPED_CONDITION;0.00017905235290527344;2;14;206;20;0
GradientDescentStrategy;1903821495_520974_0_32;1903821495;0;0;133;NOT_FLIPPED;2.5510787963867188e-05;0;37;512;20;0
GradientDescentStrategy;1903877529_96084_0_32;1903877529;0;10;140;FLIPPED_CONDITION;0.0008718967437744141;2;37;512;3;0
GradientDescentStrategy;1903821528_96084_1_32771;1903821528;0;0;138;NOT_FLIPPED;2.1696090698242188e-05;0;37;512;26;0
GradientDescentStrategy;3229184935_933058_1_32;3229184935;0;0;135;NOT_FLIPPED;1.9788742065429688e-05;0;3;36;9;0
GradientDescentStrategy;3229190182_966829_1_38;3229190182;198;1000;151;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.07523488998413086;2;4;39;1;0
GradientDescentStrategy;1903821528_96084_0_32771;1903821528;0;0;138;NOT_FLIPPED;2.9087066650390625e-05;0;37;512;26;0
GradientDescentStrategy;3229184935_14671_1_32;3229184935;0;0;139;NOT_FLIPPED;1.5497207641601562e-05;0;3;36;9;0
GradientDescentStrategy;3229184935_98302_1_32;3229184935;0;0;135;NOT_FLIPPED;1.9073486328125e-05;0;3;36;9;0
GradientDescentStrategy;3068822762_582185_1_32;3068822762;0;0;125;NOT_FLIPPED;2.8133392333984375e-05;0;-;-;-;-
GradientDescentStrategy;3229195660_582185_0_32771;3229195660;0;0;130;NOT_FLIPPED;2.8848648071289062e-05;0;4;39;5;0
GradientDescentStrategy;1903821429_441853_1_32;1903821429;0;0;127;NOT_FLIPPED;1.8835067749023438e-05;0;37;512;11;0
GradientDescentStrategy;1416564213_582185_1_38;1416564213;0;15;168;FLIPPED_CONDITION;0.0009551048278808594;2;246;2690;38;0
GradientDescentStrategy;1903829184_582185_1_32;1903829184;0;0;128;NOT_FLIPPED;1.71661376953125e-05;0;246;2690;18;0
GradientDescentStrategy;1903821495_1037775_0_32;1903821495;0;0;133;NOT_FLIPPED;1.5974044799804688e-05;0;37;512;20;0
GradientDescentStrategy;1903863339_966829_1_32;1903863339;0;1;151;FLIPPED_CONDITION;0.0001919269561767578;1;20;111;3;0
GradientDescentStrategy;1903850337_96084_0_40;1903850337;0;5;141;FLIPPED_CONDITION;0.0004487037658691406;1;37;512;3;0
GradientDescentStrategy;1903821429_520974_0_32;1903821429;0;0;127;NOT_FLIPPED;2.384185791015625e-05;0;37;512;11;0
GradientDescentStrategy;1903821462_930920_0_32771;1903821462;0;0;130;NOT_FLIPPED;1.2636184692382812e-05;0;37;512;14;0
GradientDescentStrategy;1903831461_582185_1_32771;1903831461;0;0;142;NOT_FLIPPED;2.9325485229492188e-05;0;246;2690;32;0
GradientDescentStrategy;3072984623_245655_1_32;3072984623;0;0;125;NOT_FLIPPED;2.9087066650390625e-05;0;-;-;-;-
GradientDescentStrategy;3068822762_582185_0_32771;3068822762;0;0;126;NOT_FLIPPED;1.6927719116210938e-05;0;-;-;-;-
GradientDescentStrategy;1903821495_930920_0_32771;1903821495;0;0;134;NOT_FLIPPED;1.2874603271484375e-05;0;37;512;20;0
GradientDescentStrategy;1903845618_245655_1_32;1903845618;0;0;184;NOT_FLIPPED;1.8358230590820312e-05;0;6;78;5;0
GradientDescentStrategy;1903848324_582185_0_32771;1903848324;0;0;3;NOT_FLIPPED;2.4318695068359375e-05;0;246;2690;8;0
GradientDescentStrategy;1903821462_520974_0_32;1903821462;0;0;129;NOT_FLIPPED;2.3603439331054688e-05;0;37;512;14;0
GradientDescentStrategy;3068429831_582185_0_32771;3068429831;0;0;126;NOT_FLIPPED;2.2649765014648438e-05;0;-;-;-;-
GradientDescentStrategy;1834300834_96084_0_32771;1834300834;0;0;136;NOT_FLIPPED;3.170967102050781e-05;0;-;-;-;-
GradientDescentStrategy;1903821462_441853_0_32;1903821462;0;0;129;NOT_FLIPPED;1.8835067749023438e-05;0;37;512;14;0
GradientDescentStrategy;1903848126_520974_0_32;1903848126;0;1000;137;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.06786084175109863;1;37;512;3;0
GradientDescentStrategy;3229184935_652907_1_32;3229184935;0;0;135;NOT_FLIPPED;1.1920928955078125e-05;0;3;36;9;0
GradientDescentStrategy;1903858752_539393_0_288;1903858752;0;3;57;FLIPPED_CONDITION;0.00040841102600097656;1;12;153;20;0
GradientDescentStrategy;1903851492_539393_0_32771;1903851492;0;0;71;NOT_FLIPPED;2.765655517578125e-05;0;12;153;19;0
GradientDescentStrategy;1903864692_123636_0_32;1903864692;0;3;148;FLIPPED_CONDITION;0.0003936290740966797;1;7;45;2;0
GradientDescentStrategy;1903840602_726465_1_32771;1903840602;0;0;124;NOT_FLIPPED;1.7881393432617188e-05;0;14;206;5;0
GradientDescentStrategy;4158871574_582185_1_32;4158871574;0;0;184;NOT_FLIPPED;1.7404556274414062e-05;0;246;2690;6;0
GradientDescentStrategy;1903848126_520974_1_32;1903848126;0;1;139;FLIPPED_CONDITION;0.0001480579376220703;2;37;512;3;0
GradientDescentStrategy;1903833243_582185_0_32;1903833243;0;0;128;NOT_FLIPPED;1.5497207641601562e-05;0;246;2690;31;0
GradientDescentStrategy;1903850337_930920_0_40;1903850337;0;5;141;FLIPPED_CONDITION;0.0003592967987060547;1;37;512;3;0
GradientDescentStrategy;1903840602_726465_0_32771;1903840602;0;0;124;NOT_FLIPPED;1.5735626220703125e-05;0;14;206;5;0
GradientDescentStrategy;4204137842_726465_0_32771;4204137842;0;0;124;NOT_FLIPPED;1.7881393432617188e-05;0;18;138;5;0
GradientDescentStrategy;1289560608_582185_1_32771;1289560608;0;0;129;NOT_FLIPPED;2.6226043701171875e-05;0;-;-;-;-
GradientDescentStrategy;1903821462_441853_0_32771;1903821462;0;0;130;NOT_FLIPPED;2.3126602172851562e-05;0;37;512;14;0
GradientDescentStrategy;1903843143_726465_1_32;1903843143;0;0;132;NOT_FLIPPED;1.3828277587890625e-05;0;14;206;17;0
GradientDescentStrategy;3477502214_726465_0_32771;3477502214;0;0;129;NOT_FLIPPED;2.7418136596679688e-05;0;18;138;5;0
GradientDescentStrategy;1834300834_520974_0_32771;1834300834;0;0;136;NOT_FLIPPED;2.0742416381835938e-05;0;-;-;-;-
GradientDescentStrategy;1903849908_582185_1_38;1903849908;3;5;140;FLIPPED_CONDITION;0.0004367828369140625;2;246;2690;25;0
GradientDescentStrategy;1834228663_96084_1_32;1834228663;0;0;131;NOT_FLIPPED;1.4781951904296875e-05;0;-;-;-;-
GradientDescentStrategy;1903830801_582185_1_32771;1903830801;0;0;129;NOT_FLIPPED;1.430511474609375e-05;0;246;2690;25;0
GradientDescentStrategy;1903851921_582185_2_255;1903851921;32;35;6;NOT_FLIPPED;0.002458333969116211;1;246;2690;3;49
GradientDescentStrategy;1903843143_726465_1_32771;1903843143;0;0;133;NOT_FLIPPED;1.9311904907226562e-05;0;14;206;17;0
GradientDescentStrategy;618698825_582185_0_32;618698825;0;0;143;NOT_FLIPPED;1.811981201171875e-05;0;-;-;-;-
GradientDescentStrategy;1903839645_582185_0_288;1903839645;3;5;128;FLIPPED_CONDITION;0.0003466606140136719;2;246;2690;19;0
GradientDescentStrategy;1903877529_96084_1_32;1903877529;0;1;140;FLIPPED_CONDITION;0.00011372566223144531;2;37;512;3;0
GradientDescentStrategy;611337383_96084_0_32;611337383;0;0;125;NOT_FLIPPED;2.3603439331054688e-05;0;-;-;-;-
GradientDescentStrategy;1903830900_582185_1_32771;1903830900;0;0;185;NOT_FLIPPED;3.5762786865234375e-05;0;246;2690;5;0
GradientDescentStrategy;3229184935_726465_1_288;3229184935;0;0;131;NOT_FLIPPED;4.124641418457031e-05;0;3;36;9;0
GradientDescentStrategy;1903825224_1037775_1_32771;1903825224;0;0;150;NOT_FLIPPED;2.47955322265625e-05;0;37;512;39;0
GradientDescentStrategy;1903848126_1037775_1_32;1903848126;0;1;139;FLIPPED_CONDITION;0.00015544891357421875;2;37;512;3;0
GradientDescentStrategy;1903840404_582185_0_34;1903840404;1;4;135;FLIPPED_CONDITION;0.00034737586975097656;1;246;2690;17;0
GradientDescentStrategy;1903828491_582185_1_32;1903828491;0;0;123;NOT_FLIPPED;3.123283386230469e-05;0;246;2690;5;0
GradientDescentStrategy;1903828491_582185_0_32771;1903828491;0;0;124;NOT_FLIPPED;1.5020370483398438e-05;0;246;2690;5;0
GradientDescentStrategy;1903845618_245655_1_32771;1903845618;0;0;185;NOT_FLIPPED;1.3828277587890625e-05;0;6;78;5;0
GradientDescentStrategy;1903830801_582185_1_32;1903830801;0;0;128;NOT_FLIPPED;2.8133392333984375e-05;0;246;2690;25;0
GradientDescentStrategy;1416604209_582185_0_38;1416604209;0;2;166;FLIPPED_CONDITION;0.00019550323486328125;1;-;-;-;-
GradientDescentStrategy;1097652389_966829_0_38;1097652389;0;1;197;FLIPPED_CONDITION;0.00016045570373535156;2;4;39;8;0
GradientDescentStrategy;1416582429_582185_0_40;1416582429;0;1;147;FLIPPED_CONDITION;8.96453857421875e-05;2;246;2690;27;0
GradientDescentStrategy;1903851228_539393_1_32771;1903851228;0;0;86;NOT_FLIPPED;1.4781951904296875e-05;0;12;153;19;0
GradientDescentStrategy;1903845618_726465_0_32;1903845618;0;0;123;NOT_FLIPPED;2.9802322387695312e-05;0;6;78;5;0
GradientDescentStrategy;1903864692_123636_1_32;1903864692;0;1;148;FLIPPED_CONDITION;0.00017309188842773438;1;7;45;2;0
GradientDescentStrategy;1416571440_582185_0_34;1416571440;0;1;127;FLIPPED_CONDITION;0.00019884109497070312;2;246;2690;14;0
GradientDescentStrategy;1416573618_582185_1_36;1416573618;741;1000;169;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.06302642822265625;13;246;2690;29;0
GradientDescentStrategy;1903846971_582185_0_288;1903846971;741;1000;164;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.06115221977233887;13;246;2690;26;0
GradientDescentStrategy;1903848753_539393_1_288;1903848753;0;3;181;FLIPPED_CONDITION;0.000396728515625;2;12;153;19;0
GradientDescentStrategy;1903861326_539393_0_288;1903861326;0;3;72;FLIPPED_CONDITION;0.0002655982971191406;1;12;153;20;0
GradientDescentStrategy;3229184935_610685_1_32;3229184935;0;0;151;NOT_FLIPPED;2.288818359375e-05;0;3;36;9;0
GradientDescentStrategy;1903821429_930920_1_32771;1903821429;0;0;128;NOT_FLIPPED;1.33514404296875e-05;0;37;512;11;0
GradientDescentStrategy;3786813068_582185_1_32;3786813068;0;0;130;NOT_FLIPPED;2.8848648071289062e-05;0;-;-;-;-
GradientDescentStrategy;1903845618_726465_1_32771;1903845618;0;0;124;NOT_FLIPPED;2.193450927734375e-05;0;6;78;5;0
GradientDescentStrategy;1834228663_930920_1_32;1834228663;0;0;131;NOT_FLIPPED;1.8835067749023438e-05;0;-;-;-;-
GradientDescentStrategy;1903862151_966829_1_32;1903862151;0;1;148;FLIPPED_CONDITION;0.000156402587890625;1;20;111;2;0
GradientDescentStrategy;1903839810_1037775_1_38;1903839810;35;35;146;NOT_FLIPPED;0.0027332305908203125;1;37;512;3;0
GradientDescentStrategy;3229184935_886690_1_32771;3229184935;0;0;207;NOT_FLIPPED;2.6226043701171875e-05;0;3;36;9;0
GradientDescentStrategy;1903830801_582185_0_32771;1903830801;0;0;129;NOT_FLIPPED;1.3828277587890625e-05;0;246;2690;25;0
GradientDescentStrategy;1903854891_582185_0_288;1903854891;0;3;4;FLIPPED_CONDITION;0.00030350685119628906;1;246;2690;6;0
GradientDescentStrategy;3229184935_582185_1_288;3229184935;0;0;182;NOT_FLIPPED;1.9073486328125e-05;0;3;36;9;0
GradientDescentStrategy;3071765735_726465_0_32;3071765735;0;0;125;NOT_FLIPPED;2.9325485229492188e-05;0;-;-;-;-
GradientDescentStrategy;1903829217_582185_1_32;1903829217;0;0;130;NOT_FLIPPED;2.7418136596679688e-05;0;246;2690;18;0
GradientDescentStrategy;1903821429_96084_1_32;1903821429;0;0;127;NOT_FLIPPED;1.8835067749023438e-05;0;37;512;11;0
GradientDescentStrategy;1903833243_582185_1_32771;1903833243;0;0;129;NOT_FLIPPED;1.8596649169921875e-05;0;246;2690;31;0
GradientDescentStrategy;3229184935_726465_1_32771;3229184935;0;0;135;NOT_FLIPPED;2.1219253540039062e-05;0;3;36;9;0
GradientDescentStrategy;1834228663_441853_1_32;1834228663;0;0;131;NOT_FLIPPED;1.1682510375976562e-05;0;-;-;-;-
GradientDescentStrategy;3229184935_652907_1_32771;3229184935;0;0;136;NOT_FLIPPED;1.1920928955078125e-05;0;3;36;9;0
GradientDescentStrategy;3229184935_521190_1_32771;3229184935;0;0;137;NOT_FLIPPED;2.1219253540039062e-05;0;3;36;9;0
GradientDescentStrategy;1834228663_1037775_1_32771;1834228663;0;0;132;NOT_FLIPPED;1.239776611328125e-05;0;-;-;-;-
GradientDescentStrategy;1903850139_966829_0_34;1903850139;0;1;160;FLIPPED_CONDITION;0.0001266002655029297;2;20;111;1;0
GradientDescentStrategy;1903851228_539393_0_32771;1903851228;0;0;59;NOT_FLIPPED;8.559226989746094e-05;0;12;153;19;0
GradientDescentStrategy;1903845618_245655_0_32771;1903845618;0;0;124;NOT_FLIPPED;2.765655517578125e-05;0;6;78;5;0
GradientDescentStrategy;4098453275_582185_1_288;4098453275;35;35;144;NOT_FLIPPED;0.002474546432495117;1;14;156;2;0
GradientDescentStrategy;4022478935_726465_0_32771;4022478935;0;0;126;NOT_FLIPPED;1.6689300537109375e-05;0;18;138;5;0
GradientDescentStrategy;3072984623_245655_0_32771;3072984623;0;0;126;NOT_FLIPPED;1.3113021850585938e-05;0;-;-;-;-
GradientDescentStrategy;1903821495_96084_0_32;1903821495;0;0;133;NOT_FLIPPED;2.3126602172851562e-05;0;37;512;20;0
GradientDescentStrategy;1903821363_441853_1_32771;1903821363;0;0;185;NOT_FLIPPED;2.5987625122070312e-05;0;37;512;5;0
GradientDescentStrategy;1903821495_520974_0_32771;1903821495;0;0;134;NOT_FLIPPED;2.4080276489257812e-05;0;37;512;20;0
GradientDescentStrategy;1903821462_930920_0_32;1903821462;0;0;129;NOT_FLIPPED;1.2874603271484375e-05;0;37;512;14;0
GradientDescentStrategy;1416601239_726465_1_36;1416601239;0;5;132;FLIPPED_CONDITION;0.0006256103515625;2;14;206;20;0
GradientDescentStrategy;1834228663_441853_0_32771;1834228663;0;0;132;NOT_FLIPPED;1.430511474609375e-05;0;-;-;-;-
GradientDescentStrategy;1834300834_441853_0_32771;1834300834;0;0;136;NOT_FLIPPED;1.239776611328125e-05;0;-;-;-;-
GradientDescentStrategy;1416608961_539393_0_288;1416608961;0;3;60;FLIPPED_CONDITION;0.0004439353942871094;1;12;153;20;0
GradientDescentStrategy;1903852713_726465_0_34;1903852713;0;1;127;FLIPPED_CONDITION;0.0001671314239501953;2;14;206;14;0
GradientDescentStrategy;1903821429_930920_0_32771;1903821429;0;0;128;NOT_FLIPPED;3.361701965332031e-05;0;37;512;11;0
GradientDescentStrategy;1903834101_1037775_0_288;1903834101;0;15;138;FLIPPED_CONDITION;0.0012705326080322266;2;37;512;21;0
GradientDescentStrategy;1903821363_930920_1_32771;1903821363;0;0;124;NOT_FLIPPED;1.3828277587890625e-05;0;37;512;5;0
GradientDescentStrategy;1903830900_582185_1_32;1903830900;0;0;184;NOT_FLIPPED;1.8358230590820312e-05;0;246;2690;5;0
GradientDescentStrategy;1903828491_582185_0_32;1903828491;0;0;123;NOT_FLIPPED;1.6927719116210938e-05;0;246;2690;5;0
GradientDescentStrategy;1416559362_582185_1_38;1416559362;0;15;136;FLIPPED_CONDITION;0.0010311603546142578;2;246;2690;17;0
GradientDescentStrategy;1903833243_582185_0_32771;1903833243;0;0;129;NOT_FLIPPED;2.2649765014648438e-05;0;246;2690;31;0
GradientDescentStrategy;1097652389_848897_1_38;1097652389;0;1000;134;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.0841822624206543;1;4;39;8;0
GradientDescentStrategy;1903831527_582185_0_32771;1903831527;0;0;135;NOT_FLIPPED;1.3589859008789062e-05;0;246;2690;32;0
GradientDescentStrategy;1903833507_1037775_1_288;1903833507;0;1;169;FLIPPED_CONDITION;0.00027751922607421875;1;37;512;47;0
GradientDescentStrategy;4204137842_726465_1_32;4204137842;0;0;123;NOT_FLIPPED;1.71661376953125e-05;0;18;138;5;0
GradientDescentStrategy;1097652389_123636_1_38;1097652389;0;15;154;FLIPPED_CONDITION;0.0014591217041015625;2;4;39;8;0
GradientDescentStrategy;1903834101_441853_1_288;1903834101;0;1;138;FLIPPED_CONDITION;0.00014162063598632812;2;37;512;21;0
GradientDescentStrategy;611337383_96084_1_32771;611337383;0;0;126;NOT_FLIPPED;2.6702880859375e-05;0;-;-;-;-
GradientDescentStrategy;1903842252_582185_1_288;1903842252;2;3;128;FLIPPED_CONDITION;0.0002086162567138672;2;246;2690;40;0
GradientDescentStrategy;1903840602_539393_1_32771;1903840602;0;0;185;NOT_FLIPPED;2.6464462280273438e-05;0;14;206;5;0
GradientDescentStrategy;1903863306_966829_0_32;1903863306;0;3;149;FLIPPED_CONDITION;0.0004858970642089844;1;20;111;2;0
GradientDescentStrategy;3229184935_245655_1_32771;3229184935;0;0;132;NOT_FLIPPED;2.193450927734375e-05;0;3;36;9;0
GradientDescentStrategy;1903833210_582185_1_32;1903833210;0;0;132;NOT_FLIPPED;1.7881393432617188e-05;0;246;2690;24;0
GradientDescentStrategy;3071765735_726465_1_32771;3071765735;0;0;126;NOT_FLIPPED;4.076957702636719e-05;0;-;-;-;-
GradientDescentStrategy;1903877529_520974_0_32;1903877529;0;10;140;FLIPPED_CONDITION;0.000858306884765625;2;37;512;3;0
GradientDescentStrategy;3477502214_726465_1_32;3477502214;0;0;134;NOT_FLIPPED;2.288818359375e-05;0;18;138;5;0
GradientDescentStrategy;3229195660_286295_1_40;3229195660;0;1000;131;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.08475375175476074;1;4;39;5;0
GradientDescentStrategy;3229184935_96188_1_32771;3229184935;0;0;137;NOT_FLIPPED;2.6464462280273438e-05;0;3;36;9;0
GradientDescentStrategy;1903841097_726465_0_511;1903841097;2;3;147;FLIPPED_CONDITION;0.0004940032958984375;1;14;206;3;2
GradientDescentStrategy;1903843836_582185_1_34;1903843836;0;15;127;FLIPPED_CONDITION;0.0011408329010009766;2;246;2690;14;0
GradientDescentStrategy;1903851492_539393_0_32;1903851492;0;0;70;NOT_FLIPPED;1.71661376953125e-05;0;12;153;19;0
GradientDescentStrategy;1903869675_582185_0_40;1903869675;0;12;163;FLIPPED_CONDITION;0.0008707046508789062;2;246;2690;39;0
GradientDescentStrategy;1903834101_930920_0_288;1903834101;0;15;138;FLIPPED_CONDITION;0.0011179447174072266;2;37;512;21;0
GradientDescentStrategy;618698825_582185_1_32;618698825;0;0;136;NOT_FLIPPED;2.5987625122070312e-05;0;-;-;-;-
GradientDescentStrategy;3229184935_521190_1_32;3229184935;0;0;136;NOT_FLIPPED;2.7894973754882812e-05;0;3;36;9;0
GradientDescentStrategy;1416552135_1037775_1_40;1416552135;35;35;153;NOT_FLIPPED;0.002291440963745117;1;37;512;5;0
GradientDescentStrategy;1903833936_582185_0_32771;1903833936;0;0;166;NOT_FLIPPED;1.6450881958007812e-05;0;246;2690;24;0
GradientDescentStrategy;3229184935_101179_1_32;3229184935;0;0;156;NOT_FLIPPED;2.0742416381835938e-05;0;3;36;9;0
GradientDescentStrategy;1903850337_1037775_1_40;1903850337;0;1;141;FLIPPED_CONDITION;0.00011467933654785156;1;37;512;3;0
GradientDescentStrategy;1903825323_1037775_1_32;1903825323;0;0;151;NOT_FLIPPED;1.811981201171875e-05;0;37;512;39;0
GradientDescentStrategy;3068429831_582185_1_32771;3068429831;0;0;126;NOT_FLIPPED;2.1219253540039062e-05;0;-;-;-;-
GradientDescentStrategy;611337383_96084_0_32771;611337383;0;0;126;NOT_FLIPPED;2.2411346435546875e-05;0;-;-;-;-
GradientDescentStrategy;1903834101_96084_1_288;1903834101;0;1;135;FLIPPED_CONDITION;0.00010991096496582031;2;37;512;21;0
GradientDescentStrategy;3068822762_582185_0_32;3068822762;0;0;125;NOT_FLIPPED;1.3589859008789062e-05;0;-;-;-;-
GradientDescentStrategy;1903841097_726465_2_511;1903841097;32;35;146;NOT_FLIPPED;0.0025153160095214844;1;14;206;3;2
GradientDescentStrategy;1903821462_1037775_0_32771;1903821462;0;0;130;NOT_FLIPPED;2.6226043701171875e-05;0;37;512;14;0
GradientDescentStrategy;1903845618_539393_1_32771;1903845618;0;0;185;NOT_FLIPPED;2.7894973754882812e-05;0;6;78;5;0
GradientDescentStrategy;1903825323_1037775_0_32;1903825323;0;0;151;NOT_FLIPPED;4.9114227294921875e-05;0;37;512;39;0
GradientDescentStrategy;1903821363_930920_1_32;1903821363;0;0;123;NOT_FLIPPED;1.7642974853515625e-05;0;37;512;5;0
GradientDescentStrategy;1834228663_96084_0_32;1834228663;0;0;131;NOT_FLIPPED;4.601478576660156e-05;0;-;-;-;-
GradientDescentStrategy;3229184935_569562_1_32771;3229184935;0;0;139;NOT_FLIPPED;2.4080276489257812e-05;0;3;36;9;0
GradientDescentStrategy;1903863339_966829_0_32;1903863339;0;3;151;FLIPPED_CONDITION;0.00032901763916015625;1;20;111;3;0
GradientDescentStrategy;1903834101_1037775_1_288;1903834101;0;1;142;FLIPPED_CONDITION;0.0003247261047363281;1;37;512;21;0
GradientDescentStrategy;1903870137_582185_0_288;1903870137;0;3;5;FLIPPED_CONDITION;0.0002715587615966797;1;246;2690;9;0
GradientDescentStrategy;1903821429_520974_1_32771;1903821429;0;0;128;NOT_FLIPPED;2.4557113647460938e-05;0;37;512;11;0
GradientDescentStrategy;1903834101_520974_1_288;1903834101;0;1;135;FLIPPED_CONDITION;0.00014543533325195312;2;37;512;21;0
GradientDescentStrategy;3229184935_245655_1_288;3229184935;0;0;131;NOT_FLIPPED;2.1457672119140625e-05;0;3;36;9;0
GradientDescentStrategy;3229184935_173563_1_32;3229184935;0;0;206;NOT_FLIPPED;1.3828277587890625e-05;0;3;36;9;0
GradientDescentStrategy;4204124642_726465_0_34;4204124642;0;1;127;FLIPPED_CONDITION;0.00013375282287597656;2;18;138;14;0
GradientDescentStrategy;1903821528_1037775_0_32771;1903821528;0;0;138;NOT_FLIPPED;1.4543533325195312e-05;0;37;512;26;0
GradientDescentStrategy;1903821363_96084_1_32771;1903821363;0;0;185;NOT_FLIPPED;1.8358230590820312e-05;0;37;512;5;0
GradientDescentStrategy;1903842252_582185_0_288;1903842252;3;5;128;FLIPPED_CONDITION;0.00035953521728515625;2;246;2690;40;0
GradientDescentStrategy;3069408149_582185_0_32771;3069408149;0;0;126;NOT_FLIPPED;2.2411346435546875e-05;0;-;-;-;-
GradientDescentStrategy;1903858224_726465_1_34;1903858224;2;5;128;FLIPPED_CONDITION;0.0004506111145019531;2;14;206;14;0
GradientDescentStrategy;1834228663_930920_0_32;1834228663;0;0;131;NOT_FLIPPED;1.7881393432617188e-05;0;-;-;-;-
GradientDescentStrategy;1903825224_1037775_0_32771;1903825224;0;0;150;NOT_FLIPPED;2.4080276489257812e-05;0;37;512;39;0
GradientDescentStrategy;1903825224_1037775_0_32;1903825224;0;0;149;NOT_FLIPPED;2.9087066650390625e-05;0;37;512;39;0
GradientDescentStrategy;1903877529_441853_0_32;1903877529;0;15;140;FLIPPED_CONDITION;0.0032958984375;2;37;512;3;0
GradientDescentStrategy;4022478935_726465_0_32;4022478935;0;0;125;NOT_FLIPPED;1.430511474609375e-05;0;18;138;5;0
GradientDescentStrategy;4098450800_582185_0_34;4098450800;35;35;145;NOT_FLIPPED;0.002276897430419922;1;14;156;10;0
GradientDescentStrategy;1834300834_441853_1_32771;1834300834;0;0;136;NOT_FLIPPED;2.2649765014648438e-05;0;-;-;-;-
GradientDescentStrategy;3229184935_502207_1_288;3229184935;0;0;134;NOT_FLIPPED;2.3365020751953125e-05;0;3;36;9;0
GradientDescentStrategy;4158871574_582185_1_32771;4158871574;0;0;185;NOT_FLIPPED;2.6464462280273438e-05;0;246;2690;6;0
GradientDescentStrategy;1903851228_539393_1_288;1903851228;2;5;183;FLIPPED_CONDITION;0.0004360675811767578;2;12;153;19;0
GradientDescentStrategy;1903824597_1037775_1_32;1903824597;0;0;154;NOT_FLIPPED;8.249282836914062e-05;0;37;512;39;0
GradientDescentStrategy;1903870137_582185_1_288;1903870137;0;1;5;FLIPPED_CONDITION;0.0006659030914306641;1;246;2690;9;0
GradientDescentStrategy;3229195660_848897_1_40;3229195660;0;1000;131;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.08414268493652344;1;4;39;5;0
GradientDescentStrategy;1903850337_520974_1_40;1903850337;0;1;141;FLIPPED_CONDITION;0.00012540817260742188;1;37;512;3;0
GradientDescentStrategy;1903831527_582185_1_32;1903831527;0;0;136;NOT_FLIPPED;2.0265579223632812e-05;0;246;2690;32;0
GradientDescentStrategy;1903862184_966829_0_32;1903862184;0;3;149;FLIPPED_CONDITION;0.00030517578125;1;20;111;3;0
GradientDescentStrategy;1834300834_930920_0_32;1834300834;0;0;135;NOT_FLIPPED;1.1444091796875e-05;0;-;-;-;-
GradientDescentStrategy;1903826874_582185_0_32771;1903826874;0;0;124;NOT_FLIPPED;1.3828277587890625e-05;0;246;2690;5;0
GradientDescentStrategy;1903821528_441853_1_32;1903821528;0;0;137;NOT_FLIPPED;3.170967102050781e-05;0;37;512;26;0
GradientDescentStrategy;3072984623_726465_0_32;3072984623;0;0;125;NOT_FLIPPED;2.7179718017578125e-05;0;-;-;-;-
