Strategy,id,cmpid,nrOfMisses,nrOfInputs,depth,status,totalTime,nrOfOffsets,cyclomatic,oviedo,chain_size,cases
ConcolicStrategy,3307621814_669889_0_255,3307621814,7,7,0,NOT_FLIPPED,0.8034462928771973,3,18,164,1,10
ConcolicStrategy,3307644023_1013586_0_32,3307644023,7,8,0,NOT_FLIPPED,0.8056027889251709,5,18,164,35,0
ConcolicStrategy,3307621814_819656_0_511,3307621814,57,57,0,NOT_FLIPPED,8.086087226867676,7,18,164,1,10
ConcolicStrategy,3307644023_586862_1_32,3307644023,10,11,0,NOT_FLIPPED,1.0180790424346924,9,18,164,35,0
ConcolicStrategy,3307621814_846712_0_255,3307621814,3,3,0,NOT_FLIPPED,0.05359959602355957,9,18,164,1,10
ConcolicStrategy,3307632638_384186_0_511,3307632638,31,32,0,FLIPPED_CONDITION,8.159371614456177,15,122,792,17,35
ConcolicStrategy,3307705832_833007_0_40,3307705832,4,4,0,NOT_FLIPPED,0.085784912109375,13,122,792,55,0
ConcolicStrategy,3307621814_141460_2_255,3307621814,10,10,0,NOT_FLIPPED,0.9226343631744385,7,18,164,1,10
ConcolicStrategy,3478208625_770989_0_34,3478208625,8,9,0,FLIPPED_CONDITION,1.097043514251709,9,32,323,10,0
ConcolicStrategy,3307621814_691161_0_255,3307621814,12,50,0,NOT_FLIPPED,8.071488618850708,13,18,164,1,10
ConcolicStrategy,3307646762_509569_0_288,3307646762,0,0,0,NOT_FLIPPED,0.05361461639404297,1,122,792,18,0
ConcolicStrategy,3307644023_400903_1_32,3307644023,13,52,0,NOT_FLIPPED,8.065665245056152,15,18,164,35,0
ConcolicStrategy,3307644023_781256_1_32,3307644023,0,0,0,NOT_FLIPPED,0.051183462142944336,11,18,164,35,0
ConcolicStrategy,3478223211_45251_1_34,3478223211,1,1,0,NOT_FLIPPED,0.055983781814575195,2,32,323,18,0
ConcolicStrategy,3307621814_613370_0_255,3307621814,3,3,0,NOT_FLIPPED,0.08600115776062012,9,18,164,1,10
ConcolicStrategy,1332978173_962516_1_32,1332978173,0,1,0,FLIPPED_CONDITION,0.05889320373535156,11,122,792,14,0
ConcolicStrategy,3307644023_405105_1_288,3307644023,12,52,0,NOT_FLIPPED,8.06537413597107,18,18,164,35,0
ConcolicStrategy,3307650128_509569_0_32,3307650128,6,7,0,NOT_FLIPPED,0.8616089820861816,7,122,792,48,0
ConcolicStrategy,3307705832_509569_0_40,3307705832,19,21,0,FLIPPED_CONDITION,0.7855608463287354,7,122,792,55,0
ConcolicStrategy,3307621814_268546_2_255,3307621814,0,0,0,NOT_FLIPPED,0.04989027976989746,9,18,164,1,10
ConcolicStrategy,4243241966_557481_1_32,4243241966,0,0,0,NOT_FLIPPED,0.032143592834472656,1,49,288,2,0
ConcolicStrategy,2562861074_645526_1_38,2562861074,10,10,0,NOT_FLIPPED,0.9328370094299316,11,32,323,23,0
ConcolicStrategy,1631463524_384186_1_288,1631463524,0,0,0,NOT_FLIPPED,0.0505831241607666,1,-,-,-,-
ConcolicStrategy,3307644023_289145_0_32,3307644023,10,10,0,NOT_FLIPPED,1.0135316848754883,9,18,164,35,0
ConcolicStrategy,3478193082_645526_0_255,3478193082,7,9,0,FLIPPED_CONDITION,0.8625810146331787,7,32,323,8,6
ConcolicStrategy,3307621814_361005_2_511,3307621814,4,6,0,NOT_FLIPPED,0.1926872730255127,11,18,164,1,10
ConcolicStrategy,3307621814_476309_2_255,3307621814,10,11,0,NOT_FLIPPED,1.024545431137085,7,18,164,1,10
ConcolicStrategy,3307644023_449984_1_32,3307644023,6,7,0,FLIPPED_CONDITION,0.8561456203460693,5,18,164,35,0
ConcolicStrategy,3307621814_164509_0_255,3307621814,11,11,0,NOT_FLIPPED,1.0153799057006836,7,18,164,1,10
ConcolicStrategy,3307644023_405105_0_288,3307644023,13,51,0,NOT_FLIPPED,8.060406923294067,18,18,164,35,0
ConcolicStrategy,3307658213_384186_1_32,3307658213,10,10,0,NOT_FLIPPED,0.9708211421966553,6,122,792,46,0
ConcolicStrategy,2562861074_45251_1_38,2562861074,12,51,0,NOT_FLIPPED,8.074317455291748,18,32,323,23,0
ConcolicStrategy,3307644023_586862_0_32,3307644023,10,10,0,NOT_FLIPPED,1.0569286346435547,9,18,164,35,0
ConcolicStrategy,3307621814_351197_0_255,3307621814,12,50,0,NOT_FLIPPED,8.065574169158936,13,18,164,1,10
ConcolicStrategy,3307621814_185513_2_255,3307621814,7,7,0,NOT_FLIPPED,0.7525370121002197,3,18,164,1,10
ConcolicStrategy,3307637588_962516_0_288,3307637588,108,112,0,NOT_FLIPPED,8.40974736213684,13,122,792,11,0
ConcolicStrategy,3478207833_770989_0_34,3478207833,7,8,0,FLIPPED_CONDITION,1.0389540195465088,11,32,323,15,0
ConcolicStrategy,3478193082_174840_2_255,3478193082,0,1,0,FLIPPED_CONDITION,0.14126801490783691,9,32,323,8,6
ConcolicStrategy,3307664285_833007_0_34,3307664285,1,1,0,NOT_FLIPPED,0.04957294464111328,2,122,792,103,0
ConcolicStrategy,3307621814_125646_0_255,3307621814,12,50,0,NOT_FLIPPED,8.062118291854858,13,18,164,1,10
ConcolicStrategy,3307684877_962516_1_288,3307684877,1,1,0,NOT_FLIPPED,0.05749320983886719,2,122,792,17,0
ConcolicStrategy,3307621814_686923_2_255,3307621814,0,0,0,NOT_FLIPPED,0.04700183868408203,9,18,164,1,10
ConcolicStrategy,3307621814_566136_2_255,3307621814,11,11,0,NOT_FLIPPED,1.0293664932250977,7,18,164,1,10
ConcolicStrategy,3307644023_254604_1_32,3307644023,9,11,0,FLIPPED_CONDITION,0.5527620315551758,5,18,164,35,0
ConcolicStrategy,3307642274_509569_0_32,3307642274,0,1,0,FLIPPED_CONDITION,0.9371368885040283,2,122,792,103,0
ConcolicStrategy,3307621814_272287_0_255,3307621814,12,51,0,NOT_FLIPPED,8.065864324569702,13,18,164,1,10
ConcolicStrategy,3307644023_694688_0_32,3307644023,10,10,0,NOT_FLIPPED,1.2099220752716064,9,18,164,35,0
ConcolicStrategy,3307644023_782519_0_32,3307644023,16,19,0,NOT_FLIPPED,0.5122683048248291,5,18,164,35,0
ConcolicStrategy,3307648181_656381_0_32770,3307648181,0,0,0,NOT_FLIPPED,0.047454833984375,6,17,114,2,0
ConcolicStrategy,3307639139_384186_0_288,3307639139,114,126,0,NOT_FLIPPED,8.30973505973816,15,122,792,16,0
ConcolicStrategy,3307621814_17558_0_255,3307621814,0,0,0,NOT_FLIPPED,0.04311108589172363,9,18,164,1,10
ConcolicStrategy,3307656662_833007_0_34,3307656662,3,3,0,NOT_FLIPPED,0.056783199310302734,11,122,792,40,0
ConcolicStrategy,3307644023_242622_0_32,3307644023,10,10,0,NOT_FLIPPED,0.9851648807525635,9,18,164,35,0
ConcolicStrategy,3478207833_645526_0_34,3478207833,6,7,0,FLIPPED_CONDITION,0.9519834518432617,11,32,323,15,0
ConcolicStrategy,3478211694_45251_0_32,3478211694,13,52,0,NOT_FLIPPED,8.064365863800049,14,32,323,8,0
ConcolicStrategy,3307644023_387229_0_32,3307644023,0,0,0,NOT_FLIPPED,0.049048662185668945,11,18,164,35,0
ConcolicStrategy,4243244804_557481_1_38,4243244804,1,4,0,NOT_FLIPPED,0.0525360107421875,2,49,288,5,0
ConcolicStrategy,3307705832_962516_1_40,3307705832,13,52,0,NOT_FLIPPED,8.065317153930664,17,122,792,55,0
ConcolicStrategy,1333140038_129207_0_32,1333140038,0,0,0,NOT_FLIPPED,0.04750800132751465,1,86,322,2,0
ConcolicStrategy,4243250183_557481_1_32771,4243250183,0,1,0,NOT_FLIPPED,0.0528416633605957,0,49,288,13,0
ConcolicStrategy,3307621814_702787_2_255,3307621814,7,7,0,NOT_FLIPPED,0.7508587837219238,3,18,164,1,10
ConcolicStrategy,3307644023_686923_0_32,3307644023,0,0,0,NOT_FLIPPED,0.037981510162353516,11,18,164,35,0
ConcolicStrategy,3307644023_1023890_1_32,3307644023,0,1,0,FLIPPED_CONDITION,0.04844403266906738,11,18,164,35,0
ConcolicStrategy,3307621814_400903_2_255,3307621814,13,53,0,NOT_FLIPPED,8.084178447723389,13,18,164,1,10
ConcolicStrategy,1844666732_770989_0_40,1844666732,10,11,0,FLIPPED_CONDITION,8.254807949066162,11,32,323,5,0
ConcolicStrategy,3307621814_799368_0_255,3307621814,7,7,0,NOT_FLIPPED,0.8036532402038574,3,18,164,1,10
ConcolicStrategy,2455870071_251725_0_32770,2455870071,0,0,0,NOT_FLIPPED,0.032784223556518555,4,34,175,2,0
ConcolicStrategy,4243243781_557481_1_38,4243243781,2,4,0,NOT_FLIPPED,0.05732321739196777,2,49,288,5,0
ConcolicStrategy,3307644023_185513_1_32,3307644023,6,7,0,FLIPPED_CONDITION,0.8579320907592773,5,18,164,35,0
ConcolicStrategy,3307644023_533242_1_32,3307644023,9,11,0,NOT_FLIPPED,1.01535964012146,9,18,164,35,0
ConcolicStrategy,1633489658_962516_0_32,1633489658,3,5,0,NOT_FLIPPED,0.08636856079101562,12,122,792,46,0
ConcolicStrategy,3478200441_770989_1_38,3478200441,92,94,0,NOT_FLIPPED,8.150042533874512,11,32,323,2,0
ConcolicStrategy,3307621814_651763_2_255,3307621814,13,53,0,NOT_FLIPPED,8.064529657363892,13,18,164,1,10
ConcolicStrategy,3307637588_833007_0_32,3307637588,1,2,0,FLIPPED_CONDITION,0.0590367317199707,9,122,792,11,0
ConcolicStrategy,4139893673_950436_1_32,4139893673,0,0,0,NOT_FLIPPED,0.04569530487060547,1,4,27,6,0
ConcolicStrategy,3307644023_918020_0_32,3307644023,10,10,0,NOT_FLIPPED,1.0424253940582275,9,18,164,35,0
ConcolicStrategy,3307684877_509569_0_288,3307684877,0,0,0,NOT_FLIPPED,0.04621434211730957,1,122,792,17,0
ConcolicStrategy,3307621814_686923_0_511,3307621814,14,14,0,NOT_FLIPPED,2.826077938079834,7,18,164,1,10
ConcolicStrategy,3478214268_45251_1_32,3478214268,12,50,0,NOT_FLIPPED,8.08121943473816,14,32,323,9,0
ConcolicStrategy,3307621814_33753_0_255,3307621814,0,0,0,NOT_FLIPPED,0.04960203170776367,9,18,164,1,10
ConcolicStrategy,3307621814_649868_0_255,3307621814,11,11,0,NOT_FLIPPED,1.0160067081451416,7,18,164,1,10
ConcolicStrategy,3307621814_957427_0_511,3307621814,14,14,0,NOT_FLIPPED,2.6406242847442627,13,18,164,1,10
ConcolicStrategy,2562861074_174840_1_38,2562861074,3,3,0,NOT_FLIPPED,0.08308792114257812,13,32,323,23,0
ConcolicStrategy,3307658213_833007_0_32,3307658213,0,0,0,NOT_FLIPPED,0.05154132843017578,8,122,792,46,0
ConcolicStrategy,3307621814_896686_0_255,3307621814,0,0,0,NOT_FLIPPED,0.060516357421875,9,18,164,1,10
ConcolicStrategy,3307644023_927923_1_32,3307644023,9,11,0,NOT_FLIPPED,1.0373153686523438,9,18,164,35,0
ConcolicStrategy,3478218954_174840_1_38,3478218954,3,3,0,NOT_FLIPPED,0.08806800842285156,11,32,323,15,0
ConcolicStrategy,3307644023_11529_1_32,3307644023,0,1,0,FLIPPED_CONDITION,0.34902167320251465,11,18,164,35,0
ConcolicStrategy,3307644023_117293_0_32,3307644023,0,0,0,NOT_FLIPPED,0.04950737953186035,11,18,164,35,0
ConcolicStrategy,3307644023_356714_0_32,3307644023,10,20,0,NOT_FLIPPED,0.4265406131744385,15,18,164,35,0
ConcolicStrategy,2562861074_645526_0_38,2562861074,10,11,0,NOT_FLIPPED,0.9302303791046143,11,32,323,23,0
ConcolicStrategy,3307621814_533242_0_511,3307621814,57,57,0,NOT_FLIPPED,8.070529460906982,7,18,164,1,10
ConcolicStrategy,3307647191_509569_0_32770,3307647191,3,3,0,NOT_FLIPPED,0.05528521537780762,5,122,792,44,0
ConcolicStrategy,3999120145_384186_1_32,3999120145,10,10,0,NOT_FLIPPED,1.0308544635772705,6,122,792,46,0
ConcolicStrategy,4243241636_557481_0_255,4243241636,0,0,0,NOT_FLIPPED,0.047713518142700195,1,49,288,4,19
ConcolicStrategy,3307621814_607324_0_255,3307621814,10,11,0,NOT_FLIPPED,1.0638785362243652,7,18,164,1,10
ConcolicStrategy,3307673624_384186_0_40,3307673624,10,11,0,NOT_FLIPPED,1.0372817516326904,13,122,792,2,0
ConcolicStrategy,2455869972_251725_0_32770,2455869972,0,0,0,NOT_FLIPPED,0.047873735427856445,13,34,175,2,0
ConcolicStrategy,3307621814_351568_0_255,3307621814,15,17,0,NOT_FLIPPED,0.5669960975646973,3,18,164,1,10
ConcolicStrategy,3307644023_716373_1_32,3307644023,6,7,0,FLIPPED_CONDITION,0.8115541934967041,5,18,164,35,0
ConcolicStrategy,3307644023_84911_1_32,3307644023,0,0,0,NOT_FLIPPED,0.04532194137573242,11,18,164,35,0
ConcolicStrategy,3307621814_477035_2_255,3307621814,10,11,0,NOT_FLIPPED,1.012162685394287,7,18,164,1,10
ConcolicStrategy,3307667618_384186_0_34,3307667618,1,1,0,NOT_FLIPPED,0.053015947341918945,2,122,792,48,0
ConcolicStrategy,3307672370_962516_1_32,3307672370,4,6,0,NOT_FLIPPED,0.1327817440032959,12,122,792,46,0
ConcolicStrategy,3307700816_962516_0_34,3307700816,1,1,0,NOT_FLIPPED,0.05122804641723633,2,122,792,77,0
ConcolicStrategy,3307621814_356714_2_255,3307621814,3,5,0,NOT_FLIPPED,0.0893251895904541,13,18,164,1,10
ConcolicStrategy,1844769890_45251_1_32,1844769890,1,3,0,FLIPPED_CONDITION,8.039610862731934,13,-,-,-,-
ConcolicStrategy,3307684877_384186_0_288,3307684877,1,1,0,NOT_FLIPPED,0.05054664611816406,2,122,792,17,0
ConcolicStrategy,3307621814_846712_2_511,3307621814,7,7,0,NOT_FLIPPED,0.19878673553466797,13,18,164,1,10
ConcolicStrategy,3307621814_711403_0_511,3307621814,14,14,0,NOT_FLIPPED,2.818686008453369,7,18,164,1,10
ConcolicStrategy,3307642373_962516_0_34,3307642373,1,1,0,NOT_FLIPPED,0.046114444732666016,2,122,792,18,0
ConcolicStrategy,3307644023_272287_0_32,3307644023,13,52,0,NOT_FLIPPED,8.072565078735352,15,18,164,35,0
ConcolicStrategy,3307644023_145202_0_32,3307644023,13,52,0,NOT_FLIPPED,8.068293809890747,15,18,164,35,0
ConcolicStrategy,3307705205_509569_0_38,3307705205,6,8,0,FLIPPED_CONDITION,0.8581433296203613,2,122,792,2,0
ConcolicStrategy,3307644023_846712_0_288,3307644023,3,11,0,NOT_FLIPPED,0.1995866298675537,13,18,164,35,0
ConcolicStrategy,3999247558_962516_0_32,3999247558,3,5,0,NOT_FLIPPED,0.09190917015075684,12,122,792,46,0
ConcolicStrategy,3307650128_962516_0_288,3307650128,54,56,0,FLIPPED_CONDITION,8.333076000213623,13,122,792,48,0
ConcolicStrategy,1633489658_384186_1_32,1633489658,10,10,0,NOT_FLIPPED,0.9655461311340332,6,122,792,46,0
ConcolicStrategy,3307644023_819656_0_32,3307644023,9,10,0,NOT_FLIPPED,1.0407016277313232,9,18,164,35,0
ConcolicStrategy,3307662668_384186_0_34,3307662668,11,12,0,FLIPPED_CONDITION,0.9592750072479248,11,122,792,49,0
ConcolicStrategy,3307644023_711403_0_32,3307644023,0,1,0,NOT_FLIPPED,0.05221414566040039,11,18,164,35,0
ConcolicStrategy,3307621814_601539_0_255,3307621814,11,11,0,NOT_FLIPPED,1.0184907913208008,7,18,164,1,10
ConcolicStrategy,3307644023_799749_0_32,3307644023,1,3,0,FLIPPED_CONDITION,0.11898517608642578,15,18,164,35,0
ConcolicStrategy,3307621814_918020_0_255,3307621814,10,11,0,NOT_FLIPPED,1.0393662452697754,7,18,164,1,10
ConcolicStrategy,3307667618_833007_0_34,3307667618,1,1,0,NOT_FLIPPED,0.055953264236450195,2,122,792,48,0
ConcolicStrategy,3307702499_962516_0_36,3307702499,1,1,0,NOT_FLIPPED,0.05056452751159668,2,122,792,53,0
ConcolicStrategy,3307621814_361005_0_255,3307621814,13,14,0,NOT_FLIPPED,1.0768020153045654,11,18,164,1,10
ConcolicStrategy,3307632638_833007_0_255,3307632638,2,3,0,FLIPPED_CONDITION,0.09218597412109375,9,122,792,17,35
ConcolicStrategy,3407425844_962516_1_32,3407425844,3,5,0,NOT_FLIPPED,0.09231042861938477,12,122,792,46,0
ConcolicStrategy,3393615927_45251_0_34,3393615927,12,51,0,NOT_FLIPPED,8.064169645309448,18,32,323,25,0
ConcolicStrategy,3307644023_129207_1_32,3307644023,9,11,0,NOT_FLIPPED,1.0154857635498047,9,18,164,35,0
ConcolicStrategy,3307644023_201246_1_32,3307644023,10,11,0,NOT_FLIPPED,0.9672789573669434,9,18,164,35,0
ConcolicStrategy,3307621814_737729_0_255,3307621814,12,51,0,NOT_FLIPPED,8.08768606185913,14,18,164,1,10
ConcolicStrategy,3999194692_509569_0_34,3999194692,8,9,0,NOT_FLIPPED,0.856950044631958,4,122,792,152,0
ConcolicStrategy,3307621814_254604_0_511,3307621814,14,14,0,NOT_FLIPPED,2.6449782848358154,13,18,164,1,10
ConcolicStrategy,3307621814_322812_2_255,3307621814,7,7,0,NOT_FLIPPED,0.806053876876831,3,18,164,1,10
ConcolicStrategy,3478211694_770989_0_32,3478211694,16,16,0,NOT_FLIPPED,1.0797972679138184,11,32,323,8,0
ConcolicStrategy,3307644023_879977_0_32,3307644023,10,10,0,NOT_FLIPPED,1.0157251358032227,9,18,164,35,0
ConcolicStrategy,3307644023_477035_0_32,3307644023,9,10,0,NOT_FLIPPED,0.9999086856842041,9,18,164,35,0
ConcolicStrategy,1196479170_129207_0_32,1196479170,0,0,0,NOT_FLIPPED,0.048377275466918945,1,86,322,2,0
ConcolicStrategy,2178377942_129207_1_32,2178377942,0,0,0,NOT_FLIPPED,0.03207993507385254,1,86,322,2,0
ConcolicStrategy,3407808083_962516_1_32,3407808083,3,5,0,NOT_FLIPPED,0.08821773529052734,12,122,792,46,0
ConcolicStrategy,3307621814_520870_0_255,3307621814,3,5,0,NOT_FLIPPED,0.09240245819091797,13,18,164,1,10
ConcolicStrategy,3307702499_962516_1_36,3307702499,1,1,0,NOT_FLIPPED,0.053832292556762695,2,122,792,53,0
ConcolicStrategy,3307644023_408996_0_32,3307644023,3,3,0,NOT_FLIPPED,0.17264294624328613,11,18,164,35,0
ConcolicStrategy,3307644023_476309_0_32,3307644023,10,10,0,NOT_FLIPPED,1.0226833820343018,9,18,164,35,0
ConcolicStrategy,3407808083_509569_1_32,3407808083,15,17,0,NOT_FLIPPED,0.5122776031494141,2,122,792,46,0
ConcolicStrategy,3307621814_896686_2_255,3307621814,0,0,0,NOT_FLIPPED,0.05017423629760742,9,18,164,1,10
ConcolicStrategy,3307644023_289145_1_32,3307644023,10,11,0,NOT_FLIPPED,0.9649899005889893,9,18,164,35,0
ConcolicStrategy,3307621814_449984_0_511,3307621814,14,14,0,NOT_FLIPPED,2.6139323711395264,13,18,164,1,10
ConcolicStrategy,3307705205_384186_0_38,3307705205,10,11,0,NOT_FLIPPED,1.0643784999847412,13,122,792,2,0
ConcolicStrategy,3307662668_962516_1_34,3307662668,3,3,0,NOT_FLIPPED,0.08747339248657227,15,122,792,49,0
ConcolicStrategy,3307632638_384186_0_255,3307632638,7,9,0,FLIPPED_CONDITION,0.9762098789215088,7,122,792,17,35
ConcolicStrategy,3307621814_875807_0_255,3307621814,12,14,0,NOT_FLIPPED,1.0725491046905518,11,18,164,1,10
ConcolicStrategy,3307621814_929342_2_255,3307621814,0,0,0,NOT_FLIPPED,0.0353546142578125,9,18,164,1,10
ConcolicStrategy,3307621814_792639_0_255,3307621814,7,7,0,NOT_FLIPPED,0.803415060043335,3,18,164,1,10
ConcolicStrategy,3307632638_384186_2_511,3307632638,31,32,0,FLIPPED_CONDITION,8.476146459579468,15,122,792,17,35
ConcolicStrategy,3478207833_645526_1_34,3478207833,9,12,0,NOT_FLIPPED,0.9780979156494141,7,32,323,15,0
ConcolicStrategy,3307644023_979267_0_288,3307644023,12,52,0,NOT_FLIPPED,8.069545030593872,18,18,164,35,0
ConcolicStrategy,3478214268_174840_0_288,3478214268,7,7,0,NOT_FLIPPED,0.20081639289855957,13,32,323,9,0
ConcolicStrategy,1239199518_174840_1_38,1239199518,3,3,0,NOT_FLIPPED,0.05523800849914551,13,32,323,22,0
ConcolicStrategy,3307644023_716373_0_32,3307644023,7,8,0,NOT_FLIPPED,0.8056294918060303,5,18,164,35,0
ConcolicStrategy,3307621814_1004785_2_255,3307621814,11,11,0,NOT_FLIPPED,1.0202147960662842,7,18,164,1,10
ConcolicStrategy,3307632638_509569_2_255,3307632638,6,7,0,FLIPPED_CONDITION,0.8670201301574707,3,122,792,17,35
ConcolicStrategy,3307621814_405105_2_255,3307621814,12,51,0,NOT_FLIPPED,8.06477952003479,14,18,164,1,10
ConcolicStrategy,3999247558_509569_1_32,3999247558,15,17,0,NOT_FLIPPED,0.51310133934021,2,122,792,46,0
ConcolicStrategy,3307621814_351918_0_255,3307621814,7,7,0,NOT_FLIPPED,0.8030416965484619,3,18,164,1,10
ConcolicStrategy,3307650128_833007_0_32,3307650128,0,0,0,NOT_FLIPPED,0.05145263671875,13,122,792,48,0
ConcolicStrategy,3307649633_509569_1_34,3307649633,16,20,0,NOT_FLIPPED,0.5165309906005859,5,122,792,41,0
ConcolicStrategy,3307705205_833007_1_38,3307705205,3,5,0,NOT_FLIPPED,0.09398174285888672,8,122,792,2,0
ConcolicStrategy,3307621814_155309_2_255,3307621814,13,51,0,NOT_FLIPPED,8.05519986152649,13,18,164,1,10
ConcolicStrategy,3307644023_846712_1_288,3307644023,0,1,0,FLIPPED_CONDITION,0.2531907558441162,13,18,164,35,0
ConcolicStrategy,3307672370_509569_1_32,3307672370,9,11,0,FLIPPED_CONDITION,0.521568775177002,2,122,792,46,0
ConcolicStrategy,3478223211_174840_1_34,3478223211,1,1,0,NOT_FLIPPED,0.05100202560424805,2,32,323,18,0
ConcolicStrategy,1333082519_509569_0_32,1333082519,15,17,0,NOT_FLIPPED,0.5159494876861572,2,122,792,46,0
ConcolicStrategy,3999120145_962516_0_32,3999120145,3,5,0,NOT_FLIPPED,0.08892488479614258,12,122,792,46,0
ConcolicStrategy,3307621814_361005_0_511,3307621814,4,6,0,NOT_FLIPPED,0.19310331344604492,11,18,164,1,10
ConcolicStrategy,1830482155_129207_0_32,1830482155,0,0,0,NOT_FLIPPED,0.047522544860839844,1,86,322,2,0
ConcolicStrategy,3307621814_852012_2_255,3307621814,0,0,0,NOT_FLIPPED,0.050069332122802734,9,18,164,1,10
ConcolicStrategy,3589437511_129207_0_32,3589437511,0,0,0,NOT_FLIPPED,0.04813075065612793,1,86,322,2,0
ConcolicStrategy,3307662668_833007_0_34,3307662668,5,6,0,FLIPPED_CONDITION,0.19289302825927734,13,122,792,49,0
ConcolicStrategy,3307644023_254604_0_32,3307644023,16,19,0,NOT_FLIPPED,0.5129189491271973,5,18,164,35,0
ConcolicStrategy,1332978173_962516_0_288,1332978173,111,111,0,NOT_FLIPPED,8.24209189414978,13,122,792,14,0
ConcolicStrategy,4243243781_557481_0_38,4243243781,0,0,0,NOT_FLIPPED,0.047796010971069336,2,49,288,5,0
ConcolicStrategy,3307621814_573648_0_511,3307621814,58,58,0,NOT_FLIPPED,8.070854663848877,13,18,164,1,10
ConcolicStrategy,3307704611_384186_1_40,3307704611,10,11,0,NOT_FLIPPED,1.0110893249511719,11,122,792,55,0
ConcolicStrategy,3307650128_833007_1_32,3307650128,1,2,0,FLIPPED_CONDITION,0.05864739418029785,13,122,792,48,0
ConcolicStrategy,3999194692_384186_0_34,3999194692,11,11,0,NOT_FLIPPED,1.020460844039917,8,122,792,152,0
ConcolicStrategy,3307621814_351197_2_255,3307621814,13,53,0,NOT_FLIPPED,8.069145202636719,13,18,164,1,10
ConcolicStrategy,3999120145_509569_0_32,3999120145,15,17,0,NOT_FLIPPED,0.5144803524017334,2,122,792,46,0
ConcolicStrategy,3307660292_962516_0_34,3307660292,1,1,0,NOT_FLIPPED,0.05312633514404297,2,122,792,90,0
ConcolicStrategy,3307621814_561634_2_255,3307621814,0,0,0,NOT_FLIPPED,0.04825162887573242,9,18,164,1,10
ConcolicStrategy,3307621814_405105_0_511,3307621814,12,50,0,NOT_FLIPPED,9.256249189376831,17,18,164,1,10
ConcolicStrategy,3307621814_263228_2_255,3307621814,0,0,0,NOT_FLIPPED,0.034293413162231445,9,18,164,1,10
ConcolicStrategy,3307621814_422722_0_255,3307621814,7,7,0,NOT_FLIPPED,0.8065626621246338,3,18,164,1,10
ConcolicStrategy,3307644023_694688_1_32,3307644023,10,11,0,NOT_FLIPPED,0.9838285446166992,9,18,164,35,0
ConcolicStrategy,3307679201_384186_1_40,3307679201,9,10,0,NOT_FLIPPED,1.0176613330841064,6,122,792,57,0
ConcolicStrategy,3307621814_475622_2_255,3307621814,0,0,0,NOT_FLIPPED,0.05108976364135742,9,18,164,1,10
ConcolicStrategy,3307669532_656381_0_32,3307669532,0,0,0,NOT_FLIPPED,0.04935812950134277,2,17,114,13,0
ConcolicStrategy,3307621814_613370_2_255,3307621814,3,3,0,NOT_FLIPPED,0.050261497497558594,9,18,164,1,10
ConcolicStrategy,3307672370_384186_1_32,3307672370,10,10,0,NOT_FLIPPED,0.9654309749603271,6,122,792,46,0
ConcolicStrategy,4243241636_557481_2_255,4243241636,0,0,0,NOT_FLIPPED,0.03034043312072754,1,49,288,4,19
ConcolicStrategy,3307621814_711403_2_255,3307621814,0,0,0,NOT_FLIPPED,0.04717874526977539,9,18,164,1,10
ConcolicStrategy,1631463524_833007_1_288,1631463524,0,1,0,NOT_FLIPPED,0.04689335823059082,1,-,-,-,-
ConcolicStrategy,1844769890_174840_0_32,1844769890,3,3,0,NOT_FLIPPED,0.08444929122924805,8,-,-,-,-
ConcolicStrategy,1333082519_962516_0_32,1333082519,3,5,0,NOT_FLIPPED,0.09097504615783691,12,122,792,46,0
ConcolicStrategy,3307704611_833007_0_40,3307704611,4,4,0,NOT_FLIPPED,0.08597302436828613,13,122,792,55,0
ConcolicStrategy,3478209417_770989_0_34,3478209417,1,1,0,NOT_FLIPPED,0.056854248046875,2,32,323,10,0
ConcolicStrategy,3307664285_384186_0_34,3307664285,1,1,0,NOT_FLIPPED,0.051601409912109375,2,122,792,103,0
ConcolicStrategy,3307621814_129207_0_255,3307621814,10,11,0,NOT_FLIPPED,1.0297181606292725,7,18,164,1,10
ConcolicStrategy,3307621814_613370_0_511,3307621814,7,7,0,NOT_FLIPPED,0.21895456314086914,13,18,164,1,10
ConcolicStrategy,3307644023_258293_1_32,3307644023,0,0,0,NOT_FLIPPED,0.05028891563415527,11,18,164,35,0
ConcolicStrategy,3307644023_275530_0_288,3307644023,3,8,0,NOT_FLIPPED,0.09542965888977051,13,18,164,35,0
ConcolicStrategy,3307621814_105787_0_255,3307621814,0,0,0,NOT_FLIPPED,0.05271792411804199,9,18,164,1,10
ConcolicStrategy,3307621814_268546_0_255,3307621814,0,0,0,NOT_FLIPPED,0.03309059143066406,9,18,164,1,10
ConcolicStrategy,3307684877_509569_1_288,3307684877,0,0,0,NOT_FLIPPED,0.048839569091796875,1,122,792,17,0
ConcolicStrategy,3307621814_105787_0_511,3307621814,14,14,0,NOT_FLIPPED,2.9227776527404785,7,18,164,1,10
ConcolicStrategy,3307645574_509569_1_34,3307645574,7,7,0,NOT_FLIPPED,0.805490255355835,3,122,792,17,0
ConcolicStrategy,3307621814_781256_2_255,3307621814,0,0,0,NOT_FLIPPED,0.04649806022644043,9,18,164,1,10
ConcolicStrategy,3307621814_475622_0_511,3307621814,14,14,0,NOT_FLIPPED,2.906244993209839,7,18,164,1,10
