Strategy;id;cmpid;nrOfMisses;nrOfInputs;depth;status;totalTime;nrOfOffsets;cyclomatic;oviedo;chain_size;cases
GradientDescentStrategy;3491206451_444578_0_32771;3491206451;0;0;2287;NOT_FLIPPED;1.4781951904296875e-05;0;100;668;75;0
GradientDescentStrategy;3219394182_794998_0_32771;3219394182;0;0;265;NOT_FLIPPED;2.5510787963867188e-05;0;74;809;32;0
GradientDescentStrategy;3204361924_324723_1_32;3204361924;35;35;215;NOT_FLIPPED;0.0028247833251953125;1;-;-;-;-
GradientDescentStrategy;474416326_670397_0_36;474416326;0;0;153;NOT_FLIPPED;1.6450881958007812e-05;0;77;773;2;0
GradientDescentStrategy;3294574700_774814_0_32;3294574700;0;35;164;NOT_FLIPPED;0.003126382827758789;1;8;100;3;0
GradientDescentStrategy;3491187806_955271_0_32;3491187806;0;1000;335;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.0725855827331543;4;100;668;75;0
GradientDescentStrategy;474428503_111514_1_32771;474428503;0;0;292;NOT_FLIPPED;2.193450927734375e-05;0;6;71;2;0
GradientDescentStrategy;1883552894_945229_0_32771;1883552894;0;0;2814;NOT_FLIPPED;1.2159347534179688e-05;0;334;2206;679;0
GradientDescentStrategy;3491168303_411354_1_36;3491168303;59;59;2422;NOT_FLIPPED;0.004201173782348633;2;40;367;5;0
GradientDescentStrategy;474436423_585886_0_32;474436423;0;3;90;FLIPPED_CONDITION;0.0016105175018310547;1;77;773;24;0
GradientDescentStrategy;474420022_670397_1_32771;474420022;0;0;263;NOT_FLIPPED;1.9311904907226562e-05;0;77;773;23;0
GradientDescentStrategy;1068244886_386078_0_288;1068244886;35;35;484;NOT_FLIPPED;0.0028145313262939453;1;-;-;-;-
GradientDescentStrategy;3219391575_767489_1_34;3219391575;1;3;439;FLIPPED_CONDITION;0.001477956771850586;1;165;1400;14;0
GradientDescentStrategy;2957888000_578505_1_32771;2957888000;0;0;41;NOT_FLIPPED;1.811981201171875e-05;0;73;631;6;0
GradientDescentStrategy;1423250167_684756_0_36;1423250167;0;0;206;NOT_FLIPPED;2.8133392333984375e-05;0;69;193;14;0
GradientDescentStrategy;4269641206_585886_1_34;4269641206;5;1000;183;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.1238250732421875;1;77;773;20;0
GradientDescentStrategy;474421573_226656_1_36;474421573;0;0;412;NOT_FLIPPED;2.5987625122070312e-05;0;77;773;10;0
GradientDescentStrategy;1423264720_226656_0_36;1423264720;0;0;226;NOT_FLIPPED;1.71661376953125e-05;0;77;773;12;0
GradientDescentStrategy;1883630807_208561_0_288;1883630807;35;35;2282;NOT_FLIPPED;0.002379894256591797;1;27;314;10;0
GradientDescentStrategy;2957877671_578505_0_32771;2957877671;0;0;15;NOT_FLIPPED;2.8848648071289062e-05;0;73;631;3;0
GradientDescentStrategy;1883541410_911799_1_288;1883541410;35;35;1093;NOT_FLIPPED;0.002187967300415039;1;40;367;8;0
GradientDescentStrategy;1265120587_663668_0_288;1265120587;0;0;469;NOT_FLIPPED;7.271766662597656e-05;0;6;37;3;0
GradientDescentStrategy;474404116_670397_0_255;474404116;0;1;158;FLIPPED_CONDITION;0.0026841163635253906;1;77;773;5;4
GradientDescentStrategy;573364250_271643_0_288;573364250;35;35;2247;NOT_FLIPPED;0.0024709701538085938;1;-;-;-;-
GradientDescentStrategy;474406954_212233_0_255;474406954;0;1;401;FLIPPED_CONDITION;0.002849578857421875;1;69;193;15;3
GradientDescentStrategy;3831545334_90695_0_34;3831545334;155;155;2471;NOT_FLIPPED;0.00940704345703125;6;8;65;11;0
GradientDescentStrategy;4219306223_670397_0_36;4219306223;0;0;407;NOT_FLIPPED;1.811981201171875e-05;0;77;773;3;0
GradientDescentStrategy;1883547152_572790_0_32771;1883547152;0;0;1309;NOT_FLIPPED;1.3589859008789062e-05;0;334;2206;5;0
GradientDescentStrategy;2957879222_578505_0_32771;2957879222;0;0;29;NOT_FLIPPED;1.8835067749023438e-05;0;73;631;3;0
GradientDescentStrategy;3491168303_14881_0_32771;3491168303;0;0;1036;NOT_FLIPPED;2.1696090698242188e-05;0;40;367;5;0
GradientDescentStrategy;1883587346_547701_1_288;1883587346;35;35;1383;NOT_FLIPPED;0.0034818649291992188;1;40;367;38;0
GradientDescentStrategy;2957875856_161896_0_36;2957875856;0;0;1018;NOT_FLIPPED;2.5510787963867188e-05;0;19;206;6;0
GradientDescentStrategy;3491172098_245723_1_34;3491172098;0;0;2205;NOT_FLIPPED;2.1696090698242188e-05;0;334;2206;682;0
GradientDescentStrategy;3831578004_603237_0_32771;3831578004;0;0;1088;NOT_FLIPPED;1.5974044799804688e-05;0;8;65;11;0
GradientDescentStrategy;3491189951_903695_0_288;3491189951;59;59;2347;NOT_FLIPPED;0.0043103694915771484;2;100;668;3;0
GradientDescentStrategy;474406954_651826_0_511;474406954;0;1;449;FLIPPED_CONDITION;0.0068111419677734375;1;69;193;15;3
GradientDescentStrategy;3219384249_1037452_0_255;3219384249;0;1;595;FLIPPED_CONDITION;0.001857757568359375;1;124;1489;12;3
GradientDescentStrategy;3219371313_483025_0_32770;3219371313;83;83;589;NOT_FLIPPED;0.0049285888671875;3;165;1400;3;0
GradientDescentStrategy;3491157248_759116_1_32771;3491157248;0;0;389;NOT_FLIPPED;1.3828277587890625e-05;0;40;367;2;0
GradientDescentStrategy;3831549063_982388_1_40;3831549063;35;35;774;NOT_FLIPPED;0.002607583999633789;1;7;58;4;0
GradientDescentStrategy;3831578004_793617_0_32771;3831578004;0;0;962;NOT_FLIPPED;5.507469177246094e-05;0;8;65;11;0
GradientDescentStrategy;3219386724_386078_2_255;3219386724;0;1;238;FLIPPED_CONDITION;0.034201622009277344;1;74;809;10;3
GradientDescentStrategy;1423250167_128810_0_36;1423250167;0;0;126;NOT_FLIPPED;1.5735626220703125e-05;0;69;193;14;0
GradientDescentStrategy;3219394182_386078_1_32771;3219394182;0;0;355;NOT_FLIPPED;1.3113021850585938e-05;0;74;809;32;0
GradientDescentStrategy;3611357393_945229_0_34;3611357393;59;59;2313;NOT_FLIPPED;0.003525972366333008;2;-;-;-;-
GradientDescentStrategy;3831545334_507519_1_34;3831545334;131;131;2274;NOT_FLIPPED;0.009205818176269531;5;8;65;11;0
GradientDescentStrategy;1423248979_670397_0_32771;1423248979;0;0;163;NOT_FLIPPED;2.09808349609375e-05;0;77;773;4;0
GradientDescentStrategy;1883552894_572790_1_288;1883552894;0;0;2224;NOT_FLIPPED;2.7179718017578125e-05;0;334;2206;679;0
GradientDescentStrategy;3831543420_132126_0_288;3831543420;35;35;972;NOT_FLIPPED;0.011176824569702148;1;7;58;5;0
GradientDescentStrategy;4219306223_226656_0_32771;4219306223;0;0;425;NOT_FLIPPED;3.0040740966796875e-05;0;77;773;3;0
GradientDescentStrategy;1883543984_911799_1_36;1883543984;0;0;1089;NOT_FLIPPED;1.811981201171875e-05;0;-;-;-;-
GradientDescentStrategy;1423250167_651826_0_36;1423250167;0;0;237;NOT_FLIPPED;1.9788742065429688e-05;0;69;193;14;0
GradientDescentStrategy;1423285510_439294_0_36;1423285510;0;0;350;NOT_FLIPPED;2.1457672119140625e-05;0;6;71;4;0
GradientDescentStrategy;474418471_585886_1_32771;474418471;0;0;84;NOT_FLIPPED;2.0265579223632812e-05;0;77;773;15;0
GradientDescentStrategy;4218976553_114499_2_255;4218976553;0;1;83;FLIPPED_CONDITION;0.0009522438049316406;1;77;773;6;4
GradientDescentStrategy;474418570_114499_1_288;474418570;0;1;298;FLIPPED_CONDITION;0.0005016326904296875;1;77;773;18;0
GradientDescentStrategy;283822172_1013869_1_288;283822172;2;3;781;FLIPPED_CONDITION;0.0006799697875976562;2;73;631;12;0
GradientDescentStrategy;1883541410_759116_0_288;1883541410;35;35;930;NOT_FLIPPED;0.0029058456420898438;1;40;367;8;0
GradientDescentStrategy;3491173913_735372_1_288;3491173913;35;35;586;NOT_FLIPPED;0.002257823944091797;1;40;367;37;0
GradientDescentStrategy;474417943_585886_0_288;474417943;0;0;308;NOT_FLIPPED;1.5020370483398438e-05;0;77;773;9;0
GradientDescentStrategy;3491195891_767732_0_288;3491195891;35;35;538;NOT_FLIPPED;0.0026307106018066406;1;100;668;76;0
GradientDescentStrategy;1423255315_114499_1_36;1423255315;0;0;328;NOT_FLIPPED;1.8358230590820312e-05;0;77;773;4;0
GradientDescentStrategy;3831543321_1041754_0_32771;3831543321;0;0;2634;NOT_FLIPPED;1.3589859008789062e-05;0;8;65;2;0
GradientDescentStrategy;3491148569_356064_0_36;3491148569;0;2;918;FLIPPED_CONDITION;0.0006608963012695312;1;334;2206;6;0
GradientDescentStrategy;1355753460_38881_1_36;1355753460;59;59;2247;NOT_FLIPPED;0.0036191940307617188;2;40;367;8;0
GradientDescentStrategy;3219365868_483025_1_288;3219365868;35;35;555;NOT_FLIPPED;0.0023987293243408203;1;165;1400;10;0
GradientDescentStrategy;3219352998_941515_1_288;3219352998;33;35;217;NOT_FLIPPED;0.0029489994049072266;1;32;383;3;0
GradientDescentStrategy;3219372897_483025_0_32770;3219372897;83;83;591;NOT_FLIPPED;0.005150794982910156;3;165;1400;3;0
GradientDescentStrategy;1423264720_226656_0_32771;1423264720;0;0;227;NOT_FLIPPED;2.1457672119140625e-05;0;77;773;12;0
GradientDescentStrategy;2243554046_128810_0_34;2243554046;0;2;294;FLIPPED_CONDITION;0.0032498836517333984;1;69;193;10;0
GradientDescentStrategy;3219364185_767489_0_288;3219364185;0;3;410;FLIPPED_CONDITION;0.001886606216430664;1;165;1400;10;0
GradientDescentStrategy;3491188268_767732_1_32771;3491188268;0;0;656;NOT_FLIPPED;2.2411346435546875e-05;0;100;668;11;0
GradientDescentStrategy;3614017643_670397_0_32771;3614017643;0;0;440;NOT_FLIPPED;1.7404556274414062e-05;0;77;773;3;0
GradientDescentStrategy;1750964326_888219_0_288;1750964326;0;6;196;FLIPPED_CONDITION;0.0014972686767578125;1;6;67;3;0
GradientDescentStrategy;1423265611_226656_1_32771;1423265611;0;0;492;NOT_FLIPPED;2.0265579223632812e-05;0;77;773;19;0
GradientDescentStrategy;4067984078_670397_0_32771;4067984078;0;0;195;NOT_FLIPPED;2.002716064453125e-05;0;77;773;5;0
GradientDescentStrategy;1265145799_663668_0_36;1265145799;0;0;437;NOT_FLIPPED;1.5497207641601562e-05;0;6;37;5;0
GradientDescentStrategy;474422827_684756_0_32771;474422827;0;0;428;NOT_FLIPPED;1.5735626220703125e-05;0;69;193;10;0
GradientDescentStrategy;3491170679_612041_0_288;3491170679;0;0;471;NOT_FLIPPED;1.811981201171875e-05;0;9;86;2;0
GradientDescentStrategy;3491190842_30521_0_288;3491190842;35;35;901;NOT_FLIPPED;0.004231691360473633;1;27;314;29;0
GradientDescentStrategy;283705649_345873_1_32771;283705649;0;0;840;NOT_FLIPPED;2.002716064453125e-05;0;19;206;7;0
GradientDescentStrategy;3831542166_676412_1_32771;3831542166;0;0;2270;NOT_FLIPPED;1.4781951904296875e-05;0;7;58;2;0
GradientDescentStrategy;3831548436_346229_0_288;3831548436;83;83;2194;NOT_FLIPPED;0.004923820495605469;3;6;78;8;0
GradientDescentStrategy;3294572357_49162_0_288;3294572357;0;0;10;NOT_FLIPPED;1.5735626220703125e-05;0;53;552;1;0
GradientDescentStrategy;3831549063_557455_1_40;3831549063;35;35;1272;NOT_FLIPPED;0.002287626266479492;1;7;58;4;0
GradientDescentStrategy;3831553518_629153_0_32771;3831553518;0;0;2057;NOT_FLIPPED;1.7404556274414062e-05;0;8;65;8;0
GradientDescentStrategy;2957881268_578505_0_36;2957881268;0;0;91;NOT_FLIPPED;1.6689300537109375e-05;0;73;631;3;0
GradientDescentStrategy;474420022_585886_1_288;474420022;0;0;56;NOT_FLIPPED;1.9073486328125e-05;0;77;773;23;0
GradientDescentStrategy;1883556656_356064_0_34;1883556656;0;0;921;NOT_FLIPPED;2.8848648071289062e-05;0;334;2206;680;0
GradientDescentStrategy;3294574700_826685_0_32;3294574700;35;35;924;NOT_FLIPPED;0.0033965110778808594;1;8;100;3;0
GradientDescentStrategy;3831551769_281139_1_288;3831551769;35;35;2928;NOT_FLIPPED;0.002330780029296875;1;8;65;5;0
GradientDescentStrategy;3491163980_528566_1_34;3491163980;0;0;1615;NOT_FLIPPED;1.621246337890625e-05;0;334;2206;679;0
GradientDescentStrategy;474421276_114499_0_32;474421276;0;3;390;FLIPPED_CONDITION;0.0007672309875488281;1;77;773;10;0
GradientDescentStrategy;3491160746_967053_1_34;3491160746;0;0;619;NOT_FLIPPED;2.1219253540039062e-05;0;334;2206;4;0
GradientDescentStrategy;2244137588_945229_0_32771;2244137588;0;0;2635;NOT_FLIPPED;1.3828277587890625e-05;0;-;-;-;-
GradientDescentStrategy;474428503_293341_0_36;474428503;0;0;57;NOT_FLIPPED;1.9788742065429688e-05;0;6;71;2;0
GradientDescentStrategy;2957918921_578505_1_32;2957918921;6;9;39;FLIPPED_CONDITION;0.0045201778411865234;2;73;631;12;0
GradientDescentStrategy;1750991023_1017613_1_288;1750991023;33;35;190;NOT_FLIPPED;0.0022606849670410156;1;10;109;3;0
GradientDescentStrategy;3219360753_483025_0_32;3219360753;35;35;523;NOT_FLIPPED;0.0023033618927001953;1;165;1400;10;0
GradientDescentStrategy;446417111_48623_1_34;446417111;0;3;419;FLIPPED_CONDITION;0.0027875900268554688;1;69;193;18;0
GradientDescentStrategy;3831574143_629153_1_294;3831574143;83;83;2178;NOT_FLIPPED;0.005243539810180664;3;8;65;4;0
GradientDescentStrategy;2411504596_794998_0_32;2411504596;1;6;193;FLIPPED_CONDITION;0.0009176731109619141;1;-;-;-;-
GradientDescentStrategy;3491169392_711453_1_36;3491169392;59;59;2474;NOT_FLIPPED;0.0038938522338867188;2;40;367;6;0
GradientDescentStrategy;3491154311_735372_0_36;3491154311;0;0;584;NOT_FLIPPED;2.0503997802734375e-05;0;40;367;37;0
GradientDescentStrategy;1883549627_967053_0_36;1883549627;0;0;591;NOT_FLIPPED;1.8358230590820312e-05;0;334;2206;5;0
GradientDescentStrategy;3491158370_453402_1_32771;3491158370;0;0;1603;NOT_FLIPPED;1.9788742065429688e-05;0;40;367;4;0
GradientDescentStrategy;3491217209_257489_0_36;3491217209;59;59;1894;NOT_FLIPPED;0.003702878952026367;2;100;668;12;0
GradientDescentStrategy;2919991786_990946_1_36;2919991786;306;1000;769;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.07125449180603027;2;88;735;5;0
GradientDescentStrategy;573364250_27186_1_288;573364250;35;35;1126;NOT_FLIPPED;0.002044677734375;1;-;-;-;-
GradientDescentStrategy;1883562497_332514_0_34;1883562497;0;0;980;NOT_FLIPPED;1.621246337890625e-05;0;-;-;-;-
GradientDescentStrategy;3831543420_435793_1_288;3831543420;83;83;2162;NOT_FLIPPED;0.006656169891357422;3;7;58;5;0
GradientDescentStrategy;1265116198_639828_0_288;1265116198;0;0;2242;NOT_FLIPPED;1.9550323486328125e-05;0;6;37;3;0
GradientDescentStrategy;474408241_735249_0_255;474408241;0;1;384;FLIPPED_CONDITION;0.00322723388671875;1;69;193;15;9
GradientDescentStrategy;2904720716_834770_0_288;2904720716;83;83;2406;NOT_FLIPPED;0.006556034088134766;3;8;65;7;0
GradientDescentStrategy;1883556656_201243_0_34;1883556656;0;0;1084;NOT_FLIPPED;2.47955322265625e-05;0;334;2206;680;0
GradientDescentStrategy;3219403554_794998_0_288;3219403554;57;59;278;NOT_FLIPPED;0.0037970542907714844;2;74;809;48;0
GradientDescentStrategy;1883682881_364842_1_38;1883682881;35;35;2711;NOT_FLIPPED;0.002593517303466797;1;-;-;-;-
GradientDescentStrategy;4269637048_226656_2_511;4269637048;0;1;457;FLIPPED_CONDITION;0.0005567073822021484;1;77;773;6;4
GradientDescentStrategy;1355702673_967053_0_36;1355702673;59;59;2849;NOT_FLIPPED;0.0035195350646972656;2;334;2206;3;0
GradientDescentStrategy;1883665061_223698_1_288;1883665061;35;35;1668;NOT_FLIPPED;0.002719879150390625;1;27;314;33;0
GradientDescentStrategy;2003668292_1009381_1_288;2003668292;0;0;4;NOT_FLIPPED;1.5735626220703125e-05;0;30;322;16;0
GradientDescentStrategy;1355883249_750996_1_288;1355883249;35;35;2232;NOT_FLIPPED;0.005390644073486328;1;27;314;24;0
GradientDescentStrategy;1883561309_911799_0_36;1883561309;0;0;1134;NOT_FLIPPED;1.9073486328125e-05;0;40;367;9;0
GradientDescentStrategy;3219381675_767489_0_40;3219381675;0;1000;403;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.10114717483520508;1;165;1400;10;0
GradientDescentStrategy;3491182790_903695_0_32771;3491182790;0;0;2672;NOT_FLIPPED;1.2874603271484375e-05;0;100;668;3;0
GradientDescentStrategy;3491171768_572790_0_32771;3491171768;0;0;2670;NOT_FLIPPED;1.239776611328125e-05;0;334;2206;679;0
GradientDescentStrategy;3219365109_767489_0_288;3219365109;34;35;445;NOT_FLIPPED;0.0032329559326171875;1;165;1400;10;0
GradientDescentStrategy;474415798_128810_0_32771;474415798;0;0;85;NOT_FLIPPED;1.9311904907226562e-05;0;69;193;14;0
GradientDescentStrategy;474404116_585886_2_511;474404116;0;1;184;FLIPPED_CONDITION;0.0005044937133789062;1;77;773;5;4
GradientDescentStrategy;3491166422_501067_1_288;3491166422;59;59;1104;NOT_FLIPPED;0.004346132278442383;2;40;367;9;0
GradientDescentStrategy;283741388_578505_1_36;283741388;0;1;51;FLIPPED_CONDITION;0.5906903743743896;4;73;631;10;0
GradientDescentStrategy;1883547152_967053_0_36;1883547152;0;0;331;NOT_FLIPPED;1.6450881958007812e-05;0;334;2206;5;0
GradientDescentStrategy;3491162495_377632_0_34;3491162495;0;0;1167;NOT_FLIPPED;1.8358230590820312e-05;0;334;2206;679;0
GradientDescentStrategy;3491171768_528566_0_32771;3491171768;0;0;1985;NOT_FLIPPED;2.9087066650390625e-05;0;334;2206;679;0
GradientDescentStrategy;474404578_670397_0_34;474404578;0;2;397;FLIPPED_CONDITION;0.0014793872833251953;1;77;773;13;0
GradientDescentStrategy;474418438_670397_1_36;474418438;0;0;394;NOT_FLIPPED;0.0003910064697265625;0;77;773;9;0
GradientDescentStrategy;1423285510_588871_0_36;1423285510;0;0;43;NOT_FLIPPED;0.00011897087097167969;0;6;71;4;0
GradientDescentStrategy;3219365868_767489_0_32;3219365868;666;1000;416;MAXIMUM_NUMBER_OF_INPUTS_REACHED;0.0754404067993164;1;165;1400;10;0
GradientDescentStrategy;1265120587_663668_0_32771;1265120587;0;0;470;NOT_FLIPPED;1.71661376953125e-05;0;6;37;3;0
GradientDescentStrategy;1423285510_227769_0_32771;1423285510;0;0;351;NOT_FLIPPED;1.9550323486328125e-05;0;6;71;4;0
GradientDescentStrategy;2957878991_1013869_1_288;2957878991;0;1;884;FLIPPED_CONDITION;0.0021719932556152344;1;73;631;4;0
GradientDescentStrategy;1355753460_38881_1_32771;1355753460;0;0;2533;NOT_FLIPPED;1.239776611328125e-05;0;40;367;8;0
GradientDescentStrategy;3491188268_364842_0_34;3491188268;59;59;2462;NOT_FLIPPED;0.003584623336791992;2;100;668;11;0
GradientDescentStrategy;2904720716_629153_1_288;2904720716;83;83;2847;NOT_FLIPPED;0.005753278732299805;3;8;65;7;0
GradientDescentStrategy;474416722_571639_0_36;474416722;0;0;57;NOT_FLIPPED;1.8835067749023438e-05;0;69;193;2;0
GradientDescentStrategy;3491168303_911799_1_32771;3491168303;0;0;2210;NOT_FLIPPED;1.3828277587890625e-05;0;40;367;5;0
GradientDescentStrategy;573364250_27186_1_32;573364250;35;35;1135;NOT_FLIPPED;0.0025751590728759766;1;-;-;-;-
GradientDescentStrategy;2957878991_578505_0_288;2957878991;0;3;95;FLIPPED_CONDITION;0.005739927291870117;1;73;631;4;0
GradientDescentStrategy;1883541410_501067_1_32;1883541410;59;59;1155;NOT_FLIPPED;0.0035398006439208984;2;40;367;8;0
GradientDescentStrategy;474413224_226656_0_255;474413224;0;1;185;FLIPPED_CONDITION;0.005903959274291992;1;77;773;9;6
GradientDescentStrategy;474406954_735249_0_511;474406954;0;1;302;FLIPPED_CONDITION;0.0007252693176269531;1;69;193;15;3
GradientDescentStrategy;3614017643_670397_1_32771;3614017643;0;0;407;NOT_FLIPPED;1.5974044799804688e-05;0;77;773;3;0
GradientDescentStrategy;474436423_670397_1_288;474436423;0;1;477;FLIPPED_CONDITION;0.0006051063537597656;1;77;773;24;0
GradientDescentStrategy;3491170382_377632_0_288;3491170382;107;107;1472;NOT_FLIPPED;0.0068933963775634766;4;334;2206;676;0
GradientDescentStrategy;1265116198_663668_0_32771;1265116198;0;0;468;NOT_FLIPPED;1.621246337890625e-05;0;6;37;3;0
GradientDescentStrategy;1423265611_585886_1_36;1423265611;0;0;358;NOT_FLIPPED;1.8358230590820312e-05;0;77;773;19;0
GradientDescentStrategy;3491190842_243968_1_288;3491190842;35;35;954;NOT_FLIPPED;0.0029294490814208984;1;27;314;29;0
GradientDescentStrategy;474428635_226656_1_288;474428635;0;1;452;FLIPPED_CONDITION;0.0005667209625244141;1;77;773;23;0
GradientDescentStrategy;3491148470_572790_0_288;3491148470;59;59;1992;NOT_FLIPPED;0.0045130252838134766;2;334;2206;4;0
GradientDescentStrategy;3831543684_435793_1_32771;3831543684;0;0;2203;NOT_FLIPPED;1.9550323486328125e-05;0;7;58;3;0
GradientDescentStrategy;474421276_585886_0_288;474421276;0;3;310;FLIPPED_CONDITION;0.0006651878356933594;1;77;773;10;0
GradientDescentStrategy;474420418_585886_0_288;474420418;0;0;166;NOT_FLIPPED;1.811981201171875e-05;0;77;773;8;0
GradientDescentStrategy;3491148470_967053_0_288;3491148470;35;35;688;NOT_FLIPPED;0.0030546188354492188;1;334;2206;4;0
GradientDescentStrategy;4219001501_651826_2_511;4219001501;0;1;272;FLIPPED_CONDITION;0.0006234645843505859;1;69;193;16;12
GradientDescentStrategy;1068099752_941352_1_34;1068099752;0;2;214;FLIPPED_CONDITION;0.0003991127014160156;1;79;964;10;0
GradientDescentStrategy;474413224_114499_2_255;474413224;0;1;82;FLIPPED_CONDITION;0.00036525726318359375;1;77;773;9;6
GradientDescentStrategy;2904703193_441220_0_32770;2904703193;35;35;1030;NOT_FLIPPED;0.002183198928833008;1;-;-;-;-
GradientDescentStrategy;1883541410_453402_0_288;1883541410;83;83;1815;NOT_FLIPPED;0.006161928176879883;3;40;367;8;0
GradientDescentStrategy;474424180_111514_1_288;474424180;0;1;296;FLIPPED_CONDITION;0.0009515285491943359;1;6;71;10;0
GradientDescentStrategy;2957878958_1013869_1_32771;2957878958;0;0;1385;NOT_FLIPPED;1.621246337890625e-05;0;73;631;5;0
GradientDescentStrategy;1883486069_528566_1_288;1883486069;35;35;1773;NOT_FLIPPED;0.002682924270629883;1;334;2206;9;0
GradientDescentStrategy;3491158370_759116_0_32771;3491158370;0;0;156;NOT_FLIPPED;4.1961669921875e-05;0;40;367;4;0
GradientDescentStrategy;1024543814_386078_1_32;1024543814;35;35;387;NOT_FLIPPED;0.004452943801879883;1;-;-;-;-
GradientDescentStrategy;474406954_161740_2_511;474406954;0;1;301;FLIPPED_CONDITION;0.006261348724365234;1;69;193;15;3
GradientDescentStrategy;2904720716_603237_0_288;2904720716;35;35;1070;NOT_FLIPPED;0.0026814937591552734;1;8;65;7;0
GradientDescentStrategy;474416326_670397_1_36;474416326;0;0;380;NOT_FLIPPED;1.8596649169921875e-05;0;77;773;2;0
GradientDescentStrategy;3219393126_483025_0_288;3219393126;35;35;600;NOT_FLIPPED;0.002722024917602539;1;165;1400;14;0
GradientDescentStrategy;474416425_114499_1_288;474416425;0;0;87;NOT_FLIPPED;1.811981201171875e-05;0;77;773;3;0
GradientDescentStrategy;2553632401_1013869_0_32;2553632401;59;59;878;NOT_FLIPPED;0.0038373470306396484;2;-;-;-;-
GradientDescentStrategy;3491163980_967053_1_34;3491163980;0;0;645;NOT_FLIPPED;1.9311904907226562e-05;0;334;2206;679;0
GradientDescentStrategy;3831543321_1001630_1_36;3831543321;0;0;2287;NOT_FLIPPED;2.1219253540039062e-05;0;8;65;2;0
GradientDescentStrategy;3831543420_470122_0_288;3831543420;35;35;967;NOT_FLIPPED;0.0021305084228515625;1;7;58;5;0
GradientDescentStrategy;1750966867_561242_1_32;1750966867;0;25;151;FLIPPED_CONDITION;0.002083301544189453;16;25;277;3;0
GradientDescentStrategy;3219407316_386078_1_36;3219407316;0;3;239;FLIPPED_CONDITION;0.008458375930786133;1;74;809;12;0
GradientDescentStrategy;3491190842_223698_1_288;3491190842;35;35;1020;NOT_FLIPPED;0.008507013320922852;1;27;314;29;0
GradientDescentStrategy;1423250167_128810_0_32771;1423250167;0;0;127;NOT_FLIPPED;1.3828277587890625e-05;0;69;193;14;0
GradientDescentStrategy;3012117234_735249_1_34;3012117234;0;3;347;FLIPPED_CONDITION;0.0004703998565673828;1;69;193;18;0
GradientDescentStrategy;3219407316_386078_0_36;3219407316;0;2;388;FLIPPED_CONDITION;0.005621910095214844;1;74;809;12;0
GradientDescentStrategy;1355883249_854383_0_288;1355883249;35;35;2051;NOT_FLIPPED;0.002657175064086914;1;27;314;24;0
GradientDescentStrategy;3831543420_393177_1_288;3831543420;83;83;2614;NOT_FLIPPED;0.005179405212402344;3;7;58;5;0
GradientDescentStrategy;474419296_585886_0_288;474419296;0;6;174;FLIPPED_CONDITION;0.0075795650482177734;1;77;773;9;0
GradientDescentStrategy;2071589212_68624_0_288;2071589212;35;35;1024;NOT_FLIPPED;0.0036859512329101562;1;9;98;4;0
GradientDescentStrategy;2245917806_30521_0_288;2245917806;35;35;306;NOT_FLIPPED;0.001996278762817383;1;-;-;-;-
GradientDescentStrategy;1750971091_888219_0_34;1750971091;0;2;144;FLIPPED_CONDITION;0.004301786422729492;1;6;67;3;0
GradientDescentStrategy;3491190842_750996_1_288;3491190842;35;35;2221;NOT_FLIPPED;0.0026264190673828125;1;27;314;29;0
GradientDescentStrategy;3831544839_385548_0_32770;3831544839;35;35;1698;NOT_FLIPPED;0.002058267593383789;1;23;198;7;0
GradientDescentStrategy;3491187806_257489_0_288;3491187806;35;35;1629;NOT_FLIPPED;0.0036182403564453125;1;100;668;75;0
GradientDescentStrategy;3023798872_300212_1_36;3023798872;0;0;55;NOT_FLIPPED;1.8835067749023438e-05;0;19;196;3;0
GradientDescentStrategy;1355702673_528566_0_32771;1355702673;0;0;1848;NOT_FLIPPED;1.5735626220703125e-05;0;334;2206;3;0
GradientDescentStrategy;474416425_114499_1_32771;474416425;0;0;88;NOT_FLIPPED;1.4066696166992188e-05;0;77;773;3;0
GradientDescentStrategy;474418768_670397_0_32771;474418768;0;0;405;NOT_FLIPPED;1.7642974853515625e-05;0;77;773;22;0
GradientDescentStrategy;1423270264_226656_0_36;1423270264;0;0;245;NOT_FLIPPED;1.621246337890625e-05;0;77;773;27;0
GradientDescentStrategy;3219412992_941352_0_288;3219412992;0;3;147;FLIPPED_CONDITION;0.0013060569763183594;1;79;964;5;0
GradientDescentStrategy;3219332241_941352_2_255;3219332241;0;1;212;FLIPPED_CONDITION;0.0060236454010009766;1;79;964;8;4
GradientDescentStrategy;1883587346_735372_0_32;1883587346;35;35;599;NOT_FLIPPED;0.0025506019592285156;1;40;367;38;0
GradientDescentStrategy;3491173913_259096_1_32;3491173913;35;35;957;NOT_FLIPPED;0.0021376609802246094;1;40;367;37;0
GradientDescentStrategy;283729409_578505_1_36;283729409;0;0;38;NOT_FLIPPED;2.002716064453125e-05;0;73;631;6;0
GradientDescentStrategy;3831542430_230178_0_36;3831542430;0;0;2010;NOT_FLIPPED;2.1457672119140625e-05;0;7;58;2;0
GradientDescentStrategy;474418768_114499_0_288;474418768;0;0;98;NOT_FLIPPED;1.9788742065429688e-05;0;77;773;22;0
